id,title,company,city,url,date_posted,source,work_type,sector,level,employer_type,description,raw_text
470d6cecc600,רכז/ת קשר עם שורדים,לב בטוח,מרכז הארץ,"https://ttps://wkf.ms/4pBPUVp
",2026-06-19,Biltiformali-Telegram,משרה מלאה,עמותות,ביניים,Nonprofit/NGO,"*לב בטוח מגייסת לתפקיד רכז.ת קשר עם שורדים*💚  לעמותת לב בטוח, המעניקה סיוע נפשי לשורדי ושורדות המסיבות בעוטף, דרוש/ה רכז/ת קשר עם שורדים.ות. העמותה מונה כ-400 מטפלות ומטפלים, המלווים כ-1000 שורדות ושורדים בתהליכים טיפוליים משמעותיים.  *תיאור התפקיד:* - ניהול קשר רציף עם שורדי/ות המסיבות, ותיאום וחיבור למגוון המענים הטיפוליים בעמותה, ביניהם טיפול נפשי פרטני, טיפול פסיכיאטרי, טיפולי גוף נפש, טיפול קבוצתי, ריטריטים ועוד. - תיאום הטיפול בעמותה, החל משלב קבלת הפניה, הבנת הצרכים הייחודיים ועד לכניסה לתהליך הטיפולי. - ליווי שורדים.ות בתהליכי הבשלה והתארגנות לקראת טיפול ופסיכו-הדרכה, במצבים של קושי רגשי, הימנעות או העדר זמינות. - עבודה שוטפת במערכת ניהול מטופלים ממוחשבת. - השתתפות בישיבות צוות, הדרכות והכשרות מקצועיות. - ⁠השתתפות בהדרכה פרטנית קבועה.  המשרה מהווה הזדמנות מצוינת להיכרות מעמיקה עם עולם הטיפול ועולם הטראומה, ואידיאלית למי שרוצה להתפתח בתחום.  *דרישות התפקיד:* - תואר ראשון בעבודה סוציאלית / פסיכולוגיה / מדעי ההתנהגות, או הכשרה מקבילה ורלוונטית. - תקשורת בין אישית גבוהה, יכולת הכלה, סבלנות ואמפתיה.  - ⁠המשרה כוללת חשיפה לתכנים ולמקרים מורכבים על כן נדרש חוסן אישי ויכולת הכלה של מורכבויות אלו. - סדר וארגון ברמה גבוהה, היכרות עם מערכות דיגיטליות, נוחות וזריזות בעבודה מול מחשב. - יכולת עבודה עצמאית, אחריות גבוהה וגמישות מחשבתית, עבודה בקצב גבוה. - גישה לא שיפוטית כלפי צריכת חומרים משני תודעות, והיכרות עם עולמות התוכן הרלוונטיים.  *פרטים נוספים ויצירת קשר:* תחילת העסקה: מיידית  היקף משרה: 100% משרה, העבודה באופן מקוון פרט ליום בשבוע במרכז הארץ.  לפרטים נוספים ולהגשה יש להכנס ","*לב בטוח מגייסת לתפקיד רכז.ת קשר עם שורדים*💚  לעמותת לב בטוח, המעניקה סיוע נפשי לשורדי ושורדות המסיבות בעוטף, דרוש/ה רכז/ת קשר עם שורדים.ות. העמותה מונה כ-400 מטפלות ומטפלים, המלווים כ-1000 שורדות ושורדים בתהליכים טיפוליים משמעותיים.  *תיאור התפקיד:* - ניהול קשר רציף עם שורדי/ות המסיבות, ותיאום וחיב"
d8b1b5d3ffa9,מנהל מרכזי פנאי לבוגרים עם צרכים מיוחדים,,שוהם,https://campaign.adamtotal.co.il?d=uAnAQNxkGBlpqyr3cZvsqg%3d%3d,2026-06-19,Biltiformali-Telegram,,רווחה,ניהולי,Nonprofit/NGO,"הזדמנות להוביל מרכזי פנאי לבוגרים עם צרכים מיוחדים בשוהם   זה הזמן שלכם להצטרף ולחבר, להשפיע ולגעת בלבבות!❤️  להגשת קורות חיים יש ללחוץ על הלינק הבא:  https://campaign.adamtotal.co.il?d=uAnAQNxkGBlpqyr3cZvsqg%3d%3d","הזדמנות להוביל מרכזי פנאי לבוגרים עם צרכים מיוחדים בשוהם   זה הזמן שלכם להצטרף ולחבר, להשפיע ולגעת בלבבות!❤️  להגשת קורות חיים יש ללחוץ על הלינק הבא:  https://campaign.adamtotal.co.il?d=uAnAQNxkGBlpqyr3cZvsqg%3d%3d"
720d7e473b53,"משרה עם מענק קליטה 10,000 שח",,,https://careers.topmatch.co.il/pra/redmatch-apply/redmatch.apply.html?compPositionID=198308,2026-06-19,Biltiformali-Telegram,,,,Nonprofit/NGO,"מענק קליטה ע""ס 10,000 ש""ח!!! לפרטים והגשת קו""ח: https://careers.topmatch.co.il/pra/redmatch-apply/redmatch.apply.html?compPositionID=198308","מענק קליטה ע""ס 10,000 ש""ח!!! לפרטים והגשת קו""ח: https://careers.topmatch.co.il/pra/redmatch-apply/redmatch.apply.html?compPositionID=198308"
d0eff1d86c2e,מנהל/ת אזור,עמותת חמניות,מרכז הארץ,https://wkf.ms/4txgK2p,2026-06-19,Biltiformali-Telegram,משרה מלאה,עמותות,ניהולי,Nonprofit/NGO,"בואו לצמוח איתנו! *אנחנו גדלים וצומחים וצריכים עוד אנשים טובים איתנו למסע המשותף*  *עמותת ""חמניות"" מחפשת מנהל/ת אזור למרכז הארץ*  אם אתם מחפשים 'עבודה', זה כנראה לא המקום בשבילכם. אבל אם אתם מחפשים שליחות, מקום שבו כל פגישה או שיחה שאתם מקיימים משנים את מסלול החיים של ילדי העמותה – הגעתם למקום הנכון.  אנחנו מזמינים אתכם לאתגר מקצועי מהסוג שגורם לכם לקום בבוקר עם חיוך. בואו להוביל, להשפיע ולהיות הקול של המשפחות שצריכות אותנו.  *תחומי אחריות:* הובלה, ליווי ופיתוח צוות רב מקצועי במספר מרכזים אחריות של שיתופי פעולה עם רשויות וגורמים בקהילה מיצוב ופיתוח המרכזים וכלל הפעילות באזור ניהול ובקרה על ביצוע תכניות בשטח פיתוח וביצוע תכניות עבודה לאור תכנית העבודה הארגונית  *דרישות התפקיד:* ניסיון מוכח בגיוס, ניהול ופיתוח עובדים ניסיון מוכח בהובלת צוותים / פרויקטים מורכבים ניסיון בעבודה מול רשויות / מגזר ציבורי ניסיון מוכח ביצירת תוכניות עבודה, תהליכי עבודה ונהלי עבודה יכולת עבודה בריבוי משימות, תחת קצב עבודה מהיר וממשקים מרובים יחסי אנוש מעולים  משרה מלאה, יומיים בשבוע ממשרדי העמותה בת”א, נסיעות באזור מרכז הארץ ועבודה מהבית  חושבים שאתם מתאימים להוביל איתנו?  שלחו קורות חיים: https://wkf.ms/4txgK2p לכל המשרות בעמותה: https://www.hamaniot.org/jobs/","בואו לצמוח איתנו! *אנחנו גדלים וצומחים וצריכים עוד אנשים טובים איתנו למסע המשותף*  *עמותת ""חמניות"" מחפשת מנהל/ת אזור למרכז הארץ*  אם אתם מחפשים 'עבודה', זה כנראה לא המקום בשבילכם. אבל אם אתם מחפשים שליחות, מקום שבו כל פגישה או שיחה שאתם מקיימים משנים את מסלול החיים של ילדי העמותה – הגעתם למקום הנכון"
d558db974695,,,,https://careers.topmatch.co.il/pra/redmatch-apply/redmatch.apply.html?compPositionID=198311,2026-06-19,Biltiformali-Telegram,,,,Nonprofit/NGO,לפרטים נוספים והגשת מועמדות: https://careers.topmatch.co.il/pra/redmatch-apply/redmatch.apply.html?compPositionID=198311,לפרטים נוספים והגשת מועמדות: https://careers.topmatch.co.il/pra/redmatch-apply/redmatch.apply.html?compPositionID=198311
97dba0810cce,מדריך/ה תכניות - מחלקת החינוך,המוזיאון לאמנות תל אביב,תל אביב,https://www.icom.org.il/node/4653,2026-06-18,Biltiformali-Telegram,משרה מלאה,חינוך,ביניים,Nonprofit/NGO,https://www.icom.org.il/node/4653,https://www.icom.org.il/node/4653
82d151f74230,עו״ס ומלווה לתכנית ניצוץ,המחלקה לטיפול בנוער וצעירים באשדוד,אשדוד,smadarc@ashdod.muni.il,2026-06-18,Biltiformali-Telegram,משרה מלאה,ממשלתי,ביניים,Nonprofit/NGO,"מחפשים תפקיד עם משמעות אמיתית?  *המחלקה לטיפול בנוער וצעירים באשדוד מגייסת עו""ס ומלווה לתכנית ניצוץ*🔥⭐ לעבודה עם חיילים ומועמדים לשירות ביטחון.  ✨ 100% משרה ✨ עבודה ערכית עם בני נוער וחיילים ✨ ליווי פרטני, רגשי ומיצוי זכויות ✨ שיתוף פעולה עם גורמי מקצוע בצה""ל וברשות.  אם זה מדבר אליכם - *נשמח שתצטרפו אלינו**  📞 08-9238734 📧 smadarc@ashdod.muni.il  מוזמנים להעביר למי שזה יכול להתאים 🙏","מחפשים תפקיד עם משמעות אמיתית?  *המחלקה לטיפול בנוער וצעירים באשדוד מגייסת עו""ס ומלווה לתכנית ניצוץ*🔥⭐ לעבודה עם חיילים ומועמדים לשירות ביטחון.  ✨ 100% משרה ✨ עבודה ערכית עם בני נוער וחיילים ✨ ליווי פרטני, רגשי ומיצוי זכויות ✨ שיתוף פעולה עם גורמי מקצוע בצה""ל וברשות.  אם זה מדבר אליכם - *נשמח שתצטרפ"
5b4aee61aae9,ראש/ת לשכה,אוניברסיטת בן-גוריון,באר שבע,https:///bguhr.my.salesforce-sites.com/Gius?mode=jobs,2026-06-18,Biltiformali-Telegram,משרה מלאה,אקדמיה,ביניים,Nonprofit/NGO,"ללשכת מנכ""ל דרוש/ה ראש/ת לשכה!  🔍 מה כולל התפקיד? ✔️ עבודה מקצועית ומקיפה הכוללת אחריות לתפעול שוטף של לשכת המנכ""ל וביצוע עבודות מנהלתיות: ניהול יומן, טלפונים, דוא""ל וכו'. ✔️ סיוע בתכנון, ניהול ומעקב אחר תקציבי הלשכה: טיפול בהוראות תשלום, בהזמנות רכש וכו'. ✔️ הכנת חומר לפגישות וועדות הלשכה: סיוע במעקב אחר החלטות, תכניות ומשימות. ✔️ ליווי ותיאום אירועים עם גורמים פנים וחוץ אוניברסיטאיים. ✔️ ייזום פעולות לשיפור מתמיד של השרות. ✔️ מתן מענה טלפוני ומידע לקהל הפונים בלשכה. ✔️ מתן סיוע וגיבוי לעוזר/ת הראשי/ת למנכ""ל בתחומי פעילותה, וביצוע מטלות נוספות בהנחיית הממונה.   💼 דרישות: ✔️ תואר אקדמי ✔️ ניסיון של שנתיים בתחומים רלוונטיים ✔️ ניסיון במתן שירות ועבודה עם קהל ✔️ ניסיון עבודה עם מערכות ממוחשבות ✔️ ניסיון בעבודה בצוות ✔️ שליטה בשפה האנגלית ברמה טובה   📍 המשרה ממוקמת באוניברסיטת בן-גוריון 🕐 🕐🕐 משרה מלאה 📧 הגשת מועמדות תיעשה דרך אתר האוניברסיטה, יש להיכנס לקישור הבא (מכרז 164-2026): https://bguhr.my.salesforce-sites.com/Gius?mode=jobs","ללשכת מנכ""ל דרוש/ה ראש/ת לשכה!  🔍 מה כולל התפקיד? ✔️ עבודה מקצועית ומקיפה הכוללת אחריות לתפעול שוטף של לשכת המנכ""ל וביצוע עבודות מנהלתיות: ניהול יומן, טלפונים, דוא""ל וכו'. ✔️ סיוע בתכנון, ניהול ומעקב אחר תקציבי הלשכה: טיפול בהוראות תשלום, בהזמנות רכש וכו'. ✔️ הכנת חומר לפגישות וועדות הלשכה: סיוע במע"
2d589978895d,מנחה קומונה וליווי תהליכים קהילתיים,תנועת צופים,,https://did.li/bH8Iw,2026-06-18,Biltiformali-Telegram,משרה מלאה,חינוך,ביניים,Nonprofit/NGO,"אמלק להגשת מועמדות:  https://did.li/bH8Iw  *תיאור התפקיד:*  ליווי העבודה המשותפת עם בתכנית שנת קהילה.  ליווי קומונה כפרטים וכקבוצה, וידוא המעטפת הכוללת והכשרתם.  ליווי תהליכים גרעיניים (4 קומונות בפריסה ארצית) יחד עם רכזים נוספים.  אחריות על תהליך המיונים וההכנה של השמיניסטים שיהיו הש""שים הבאים.  ליווי וקידום תהליכי הטמעת נושא החיים המשותפים - ערבים ויהודים, בתנועה - ""מדברים במדבר"".  *דרישות התפקיד:*  בוגר/ת תנועת נוער - יתרון לבוגרי שנת שירות.  השכלה אקדמאית בתחום חברה / חינוך - יתרון משמעותי  יכולת וניסיון בהנחיית קבוצה  יכולת תכנון, ארגון וביצוע לטווח קצר וארוך  חשיבה חינוכית קהילתית  חיבור ערכי לנושא דו קיום וחיים משותפים ויוזמה ואמביציה לקידום הנושא  הזדהות עם העקרונות החינוכיים של תנועת צופים ומחלקת הגשמה  פתיחות ותקשורת בינאישית טובה  יכולת תיאום וניהול קשר עם גורמים שונים  יכולת רתימת שותפים  יתרון משמעותי לדוברי אנגלית  תחילת עבודה 1.7.2026","אמלק להגשת מועמדות:  https://did.li/bH8Iw  *תיאור התפקיד:*  ליווי העבודה המשותפת עם בתכנית שנת קהילה.  ליווי קומונה כפרטים וכקבוצה, וידוא המעטפת הכוללת והכשרתם.  ליווי תהליכים גרעיניים (4 קומונות בפריסה ארצית) יחד עם רכזים נוספים.  אחריות על תהליך המיונים וההכנה של השמיניסטים שיהיו הש""שים הבאים.  לי"
23d0f26ffa09,מנהל.ת התנועה,מצילים את הרי ירושלים,ירושלים,https://forms.gle/7KVy9TVThnKcXkLq6,2026-06-18,Biltiformali-Telegram,,עמותות,ניהולי,Nonprofit/NGO,"ירושלים  מצילים את הרי ירושלים מחפשים את המנהל.ת הבא.ה של התנועה!  אם יש לכם ניסיון בניהול, יכולת להוביל אנשים ותהליכים, יוזמה, אחריות ואהבה גדולה לטבע ולהרי ירושלים – יכול להיות שאנחנו מחפשים אתכם.  זו הזדמנות לקחת חלק באחד המאבקים הסביבתיים המשמעותיים באזור ירושלים, להוביל עשייה ציבורית רחבה ולעבוד עם צוות ומתנדבים מסורים ומעוררי השראה.  להגשת מועמדות:  https://forms.gle/7KVy9TVThnKcXkLq6  הגשת מועמדות עד 4.7.26.","ירושלים  מצילים את הרי ירושלים מחפשים את המנהל.ת הבא.ה של התנועה!  אם יש לכם ניסיון בניהול, יכולת להוביל אנשים ותהליכים, יוזמה, אחריות ואהבה גדולה לטבע ולהרי ירושלים – יכול להיות שאנחנו מחפשים אתכם.  זו הזדמנות לקחת חלק באחד המאבקים הסביבתיים המשמעותיים באזור ירושלים, להוביל עשייה ציבורית רחבה ולעבו"
3f01eb7c002e,מנהל/ת תחום מעורבות גברים – יוזמת קווים אדומים,שיתופים,משב בית יהושוע - השרון,https://.co.il/the-jobs/3269/,2026-06-18,Biltiformali-Telegram,משרה חלקית,עמותות,ניהולי,Nonprofit/NGO,"מנהל/ת תחום מעורבות גברים – יוזמת ""קווים אדומים"" מבית שיתופים* ""קווים אדומים"" היא שותפות רחבה של 170 ארגונים מהמגזר הציבורי, העסקי והחברתי, הפועלת באופן מערכתי להעלאת מודעות ומניעת אלימות בזוגיות בכל חלקי החברה בישראל. אנחנו מחפשים מנהל/ת תחום שיוביל/תוביל שותפויות ופעולות מערכתיות למניעת אלימות בזוגיות  📋 *תחומי אחריות עיקריים* 🔹 בניית שותפויות עם בעלי עניין ממגזרים שונים: עסקי, חברתי, ממשלתי ואקדמי 🔹 תכנון והובלת תהליכים מבוססי מחקר; ניהול פורומים, צוותי משימה וסדנאות 🔹 חיבור למגזר העסקי והטמעת תוכניות מניעה בתוך חברות וארגונים 🔹 תיאום בין השותפים מהרעיון ועד לביצוע 🔹 שותפות בהובלת כלל משימות ""קווים אדומים"" כחלק מצוות היוזמה  ✅ *ניסיון נדרש* 🔸 ניסיון בהובלת שותפויות מורכבות וחיבור בין מגזרים 🔸 ניסיון בעבודה עם גופים ממשלתיים, כולל דרגים בכירים 🔸 ניסיון בהנחיית מפגשים, דיונים וסדנאות 🔸 יכולת כתיבה וניסוח ברמה גבוהה מאוד 🔸 היכרות עם עולם הידע של גבריות – יתרון משמעותי 🔸 היכרות עם תחום האלימות בזוגיות – יתרון 🔸 תואר ראשון – חובה | תואר שני – יתרון  🌟 *כישורים נדרשים* ✨ ראייה מערכתית, חשיבה אסטרטגית ורגישות תרבותית גבוהה ✨ יכולת עבודת צוות לצד עצמאות, יחסי אנוש מצוינים  📌 *פרטי המשרה* 📍  משרדים במושב בית יהושוע - השרון, יום אחד היברידי  ⏱️ היקף משרה: 50% (עם אפשרות ל-75%) 🗓️ תחילת עבודה: מיידי  *לשליחת קורות חיים ישירות למשרה:* https://hamatzmed.co.il/the-jobs/3269/","מנהל/ת תחום מעורבות גברים – יוזמת ""קווים אדומים"" מבית שיתופים* ""קווים אדומים"" היא שותפות רחבה של 170 ארגונים מהמגזר הציבורי, העסקי והחברתי, הפועלת באופן מערכתי להעלאת מודעות ומניעת אלימות בזוגיות בכל חלקי החברה בישראל. אנחנו מחפשים מנהל/ת תחום שיוביל/תוביל שותפויות ופעולות מערכתיות למניעת אלימות בזו"
db96e91fee08,מנהל הדרכה לפיתוח תוכניות הכשרה בתחום הבריאות והזקנה,בית הספר הלאומי לקידום הזדקנות מיטבית,,https://www.thejoint.org.il/career/?juid=D7.A68,2026-06-18,Biltiformali-Telegram,משרה מלאה,בריאות,ניהולי,Nonprofit/NGO,"הי בוקר טוב, אודה לך אם תוכלי להפיץ אצלכם. המשך שבוע שקט  אנחנו מגייסים  חבר/ה חדש/ה לצוות *בבית הספר הלאומי לקידום הזדקנות מיטבית*   מנהל הדרכה לפיתוח תוכניות הכשרה בתחום הבריאות והזקנה,  עם דגש על פרויקט דגל מרגש: *הפיכת המסגרות הגריאטריות מ""בית חולים"" ל""בית""*  התפקיד כולל הובלת שינוי תפיסתי עמוק והטמעת גישה השמה את הדייר במרכז, תוך חיזוק האוטונומיה, חופש הבחירה והקשר עם המשפחה.  המטרה היא לייצר אווירה ביתית השומרת על עצמאותו ומעורבותו של הזקן, ככל הניתן, גם במצבים של מורכבות רפואית וסיעודית.  משרה מלאה | עבודה היברידית  הזדמנות להוביל השפעה אמיתית על איכות החיים של אזרחים ותיקים בישראל. https://www.thejoint.org.il/career/?juid=D7.A68","הי בוקר טוב, אודה לך אם תוכלי להפיץ אצלכם. המשך שבוע שקט  אנחנו מגייסים  חבר/ה חדש/ה לצוות *בבית הספר הלאומי לקידום הזדקנות מיטבית*   מנהל הדרכה לפיתוח תוכניות הכשרה בתחום הבריאות והזקנה,  עם דגש על פרויקט דגל מרגש: *הפיכת המסגרות הגריאטריות מ""בית חולים"" ל""בית""*  התפקיד כולל הובלת שינוי תפיסתי עמוק "
503d9321a98b,רכז/ת בכיר/ה במערך האירועים,אוניברסיטת אריאל,,https://campaign.adamtotal.co.il?d=dV4ET1LkCYOb8uCZxwkjLQ%3d%3d,2026-06-18,Biltiformali-Telegram,משרה מלאה,אקדמיה,בכיר,Nonprofit/NGO,"מנהל האירועים באוניברסיטת אריאל מגייס *רכז/ת בכיר/ה* לצוות מערך האירועים.  עבודה בסביבה צעירה ודינמית. תפקיד אדמיניסטרטיבי המהווה את המנוע מאחורי הקלעים של אירועי האוניברסיטה.  מתאים לאנשים שיודעים לעבוד בצורה עצמאית, להניע תהליכים ולנהל זמנים.  לפרטים נוספים והגשת מועמדות: https://campaign.adamtotal.co.il?d=dV4ET1LkCYOb8uCZxwkjLQ%3d%3d","מנהל האירועים באוניברסיטת אריאל מגייס *רכז/ת בכיר/ה* לצוות מערך האירועים.  עבודה בסביבה צעירה ודינמית. תפקיד אדמיניסטרטיבי המהווה את המנוע מאחורי הקלעים של אירועי האוניברסיטה.  מתאים לאנשים שיודעים לעבוד בצורה עצמאית, להניע תהליכים ולנהל זמנים.  לפרטים נוספים והגשת מועמדות: https://campaign.adamtota"
