id,title,company,city,url,date_posted,source,work_type,sector,level,employer_type,description,raw_text
675aa3720c7e,רכז.ת מחוז לפרויקט מס״ע,אחריי!,"ירושלים, צפון עמקים, צפון כרמל, מרכז, דרום",https://ampaign.adamtotal.co.il?d=ZhgOFoPZqaMmznivEDi6jw%3d%3d,2026-06-16,Biltiformali-Telegram,משרה מלאה,עמותות,ביניים,Nonprofit/NGO,"לעמותת ""אחריי!"" דרוש.ה *רכז.ת מחוז לפרויקט מס״ע*  תפקיד חינוכי-חברתי משמעותי בליווי בני ובנות נוער מרשות חסות הנוער בתהליכי צמיחה, הכנה לעתיד והשתלבות במסגרות המשך, לצד עבודה עם צוותים מקצועיים ושותפים רבים בדרך ליצירת הזדמנויות חדשות עבור כל נער ונערה.  *✨ מה בתפקיד?* 🔹 ליווי אישי של בני ובנות נוער בתהליכי הכנה והשתלבות במסגרות המשך. 🔹 בנייה וניהול קשרי שותפות עם מכינות, שירות לאומי, לשכות גיוס וגורמים נוספים. 🔹 עבודה כחלק מצוותי מסגרות חסות הנוער והכשרת צוותים מקצועיים. 🔹 הובלת ימי שיא, סדנאות וסדרות שטח  *🎯 מה אנחנו מחפשים?* ✔️ ניסיון בעבודה חינוכית או טיפולית עם בני נוער ✔️ יכולות חניכה, ליווי אישי ובניית קשר משמעותי ✔️ ניסיון בניהול שותפויות ועבודה עם גורמים מקצועיים - יתרון ✔️ ניידות וזיקה לעבודה בשטח - חובה  📍 מיקום: ירושלים | צפון עמקים | צפון כרמל | מרכז | דרום 🕐 היקף: משרה מלאה 📅 תחילת עבודה: אוגוסט 2026  📩 שלחו קו״ח והצטרפו לעשייה חינוכית משמעותית המלווה בני ובנות נוער בצמתים מרכזיים של שינוי, צמיחה ובניית עתיד. https://campaign.adamtotal.co.il?d=ZhgOFoPZqaMmznivEDi6jw%3d%3d","לעמותת ""אחריי!"" דרוש.ה *רכז.ת מחוז לפרויקט מס״ע*  תפקיד חינוכי-חברתי משמעותי בליווי בני ובנות נוער מרשות חסות הנוער בתהליכי צמיחה, הכנה לעתיד והשתלבות במסגרות המשך, לצד עבודה עם צוותים מקצועיים ושותפים רבים בדרך ליצירת הזדמנויות חדשות עבור כל נער ונערה.  *✨ מה בתפקיד?* 🔹 ליווי אישי של בני ובנות נוער"
86809e0c7406,עו״ס משפחה,מרכז מסיל״ה - עיריית תל אביב-יפו,תל אביב,halevy_o@mail.tel-aviv.gov.il,2026-06-16,Biltiformali-Telegram,משרה מלאה,ממשלתי,ביניים,Nonprofit/NGO,"📣מחפש.ת עבודה עם משמעות אמיתית?  הצטרפ.י למסיל״ה  בעיריית תל אביב-יפו  *למרכז מסיל״ה (סיוע למבקשי מקלט וחסרי מעמד) דרוש.ה עו״ס משפחה לעבודה מרתקת, מאתגרת ובעלת השפעה אמיתית על חייהן של משפחות במצבי מורכבות.*   אם חשוב לך לשלב עשייה מקצועית עמוקה עם שליחות חברתית – המקום הזה בשבילך ❤️  📍 מיקום: תל אביב 🕒 היקף משרה: 100%  דרישות התפקיד: ✔ תואר ראשון בעבודה סוציאלית ✔ יכולת עבודה בעומס ודינמיות ✔ יכולת עבודה בצוות  ✔ רגישות והכלה לעבודה רב-תרבותית ✔ אסרטיביות, יוזמה ויכולת הובלה  מה בתפקיד? 🔹 ליווי, טיפול וניהול תיקים של משפחות חסרות מעמד המתמודדות עם טראומה ומצוקה 🔹 עבודה טיפולית עם ילדים ובני נוער במצבי סיכון 🔹 בניית תכניות טיפול ויישומן 🔹 עבודה מערכתית ושיתופי פעולה עם גורמי חוץ: מסגרות חינוך, מועדוניות, פנימיות, שירות מבחן ועוד 🔹 עבודה בשדה מורכב, חי ודינמי עם אוכלוסיות מגוונות  מה תקבלו? ✨ עבודה עם משמעות ואימפקט חברתי יומיומי ✨ הדרכה מקצועית שוטפת וליווי צמוד ✨ צוות רב-מקצועי חם ותומך ✨ הזדמנויות להתפתחות מקצועית ולמידה מתמדת ✨ חשיפה לעבודה רב-תרבותית עשירה ✨ מרחב ליוזמה, הובלה והשפעה  📌 העסקה באמצעות חברת מוסדות חינוך ותרבות  📩 *לשליחת קו״ח / פרטים נוספים: halevy_o@mail.tel-aviv.gov.il*","📣מחפש.ת עבודה עם משמעות אמיתית?  הצטרפ.י למסיל״ה  בעיריית תל אביב-יפו  *למרכז מסיל״ה (סיוע למבקשי מקלט וחסרי מעמד) דרוש.ה עו״ס משפחה לעבודה מרתקת, מאתגרת ובעלת השפעה אמיתית על חייהן של משפחות במצבי מורכבות.*   אם חשוב לך לשלב עשייה מקצועית עמוקה עם שליחות חברתית – המקום הזה בשבילך ❤️  📍 מיקום: תל אב"
0817e3cf9d36,מנהל.ת גיוס משאבים,כנפיים של קרמבו,,jobs@krembo.org.il,2026-06-16,Biltiformali-Telegram,,עמותות,,Nonprofit/NGO,"כנפיים של קרמבו מגייסת מנהל.ת גיוס משאבים ישראל,  בואו להיות חלק מהקסם ✨  להגשת קורות חיים: jobs@krembo.org.il","כנפיים של קרמבו מגייסת מנהל.ת גיוס משאבים ישראל,  בואו להיות חלק מהקסם ✨  להגשת קורות חיים: jobs@krembo.org.il"
2bb06225cb01,מנהל/ת הדרכה,נוער לתת,,https://ttps://app.civi.co.il/promo/id=823685&src=3532,2026-06-16,Biltiformali-Telegram,משרה מלאה,חינוך,ניהולי,Nonprofit/NGO,"חולם/ת לשנות מציאות? להוביל צוותים חינוכיים? לחולל שינוי בקרב בני ובנות נוער?  המקום שלך איתנו !  נוער לתת מחפש מנהל/ת הדרכה !   מה מחכה לך ? • בניית תכניות שנתיות ורב-שנתיות להכשרות ולליווי מקצועי של מדריכים ורכזים. • פיתוח תכניות הכשרה למד""צים, מדריכי קבוצות, צוותי שנת שירות ועוד. • יצירת תכנים חינוכיים בהתאם לערכי הארגון  • ניהול ועדת תוכן ושותפות בגיבוש מדיניות חינוכית ארגונית. • שותפות בצוות הנהלת נוער לתת ובניית תכנית העבודה השנתית • ניהול שותפויות מקצועיות בתחום הפדגוגי (משרד החינוך, רשויות, ארגונים חינוכיים). • אחריות על ימי שיא, סמינרים ארציים ועוד.   מה אנחנו מחפשים ? • יצירתיות, כישורי ביטוי גבוהים בכתב ובעל פה, גמישות מחשבתית  • ניסיון של 3 שנים לפחות בעבודה חינוכית עם בני נוער – חובה • ניסיון בפיתוח תכניות הדרכה והובלת הכשרות – חובה • יכולת הובלה של צוותים מקצועיים והנחיית קבוצות – חובה • היכרות עם תחום החינוך הבלתי פורמלי, שנות השירות ומכינות – יתרון • ידע בסיסי בעיצוב מצגות/עריכת סרטונים – יתרון מחכים לך !   לפרטים נוספים והגשת קורות חיים : 👇 https://app.civi.co.il/promo/id=823685&src=3532","חולם/ת לשנות מציאות? להוביל צוותים חינוכיים? לחולל שינוי בקרב בני ובנות נוער?  המקום שלך איתנו !  נוער לתת מחפש מנהל/ת הדרכה !   מה מחכה לך ? • בניית תכניות שנתיות ורב-שנתיות להכשרות ולליווי מקצועי של מדריכים ורכזים. • פיתוח תכניות הכשרה למד""צים, מדריכי קבוצות, צוותי שנת שירות ועוד. • יצירת תכנים חי"
07ebf9f7607c,רכז.ת מחוז לתחום ההכנה לצבא,אחריי!,כל הארץ,https://mpaign.adamtotal.co.il/?d=xdNghtwcGDHD9zrmWkrwtw%3d%3d,2026-06-16,Biltiformali-Telegram,משרה מלאה,עמותות,ביניים,Nonprofit/NGO,"לעמותת ""אחריי!"" דרוש.ה *רכז.ת מחוז לתחום ההכנה לצבא*  הזדמנות להובלת פעילות חינוכית רחבת היקף ושותפות בהכנת בני נוער לשירות משמעותי.  ✨ מה בתפקיד? 🔹 ניהול צוות הדרכה להכנה לצבא: גיוס, קליטה וליווי חינוכי-מקצועי 🔹 ליווי מדריכים בשגרה ובהכנות לסדרות שטח 🔹 הובלת פעילות חינוכית, כושר ואירועי שיא מחוזיים 🔹 השתתפות בהכשרות והובלת המחוז 🔹 עבודה על מערכות מידע   🎯 מה אנחנו מחפשים? ✔️ ניסיון ניהולי-הדרכתי ✔️ ניסיון חינוכי - יתרון ✔️ ניידות מלאה ויכולת עבודה בשטח ✔️ עבודה בתנאי לחץ וממשקים מרובים ✔️ חיבור לעולמות החינוך והעשייה החברתית  📍 מיקום: כל הארץ 🕐 היקף: משרה מלאה 📅 תחילת עבודה: 1.7.2026 📩 שלחו קו״ח והצטרפו לעשייה משמעותית! https://campaign.adamtotal.co.il/?d=xdNghtwcGDHD9zrmWkrwtw%3d%3d","לעמותת ""אחריי!"" דרוש.ה *רכז.ת מחוז לתחום ההכנה לצבא*  הזדמנות להובלת פעילות חינוכית רחבת היקף ושותפות בהכנת בני נוער לשירות משמעותי.  ✨ מה בתפקיד? 🔹 ניהול צוות הדרכה להכנה לצבא: גיוס, קליטה וליווי חינוכי-מקצועי 🔹 ליווי מדריכים בשגרה ובהכנות לסדרות שטח 🔹 הובלת פעילות חינוכית, כושר ואירועי שיא מחוזיים"
eac3c6d051ad,מתאם/ת טיפול לקהילה תומכת,לגשר לקהילה,חיפה,https://tps://gesherl.org.il/career/,2026-06-16,Biltiformali-Telegram,משרה חלקית,רווחה,ביניים,Nonprofit/NGO,"לגשר לקהילה דרוש/ה מתאם/ת טיפול לקהילה תומכת חיפה! 🏤   מה בתפקיד? ליווי, תמיכה וסיוע לדיירים בכל תחומי החיים בניית תוכניות שיקום אישיות עבודה שוטפת מול גורמי טיפול בקהילה סנגור ומיצוי זכויות הדרכת מדריכי שיקום   תנאי העסקה: 💰 משרה בהיקף 50%-100% הדרכה פרטנית וקבוצתית שכר ותנאים לפי צו ההרחבה העבודה באזור חיפה!   דרישות סף: * תואר ראשון בעבודה סוציאלית (או סטודנטים לקראת סיום תכנית השלמה) / תואר בריפוי בעיסוק או תואר שני בבריאות נפש קהילתית / פסיכולוגיה / טיפול באמנות / קרימינולוגיה שיקומית/קלינית   מעוניינים/ות להצטרף לצוות שלנו? שלחו קו""ח: jobs@gesherl.org.il   ווצאפ - ☎️ 052-3662537   מוזמנים לבקר באתר הקריירה שלנו – https://gesherl.org.il/career/","לגשר לקהילה דרוש/ה מתאם/ת טיפול לקהילה תומכת חיפה! 🏤   מה בתפקיד? ליווי, תמיכה וסיוע לדיירים בכל תחומי החיים בניית תוכניות שיקום אישיות עבודה שוטפת מול גורמי טיפול בקהילה סנגור ומיצוי זכויות הדרכת מדריכי שיקום   תנאי העסקה: 💰 משרה בהיקף 50%-100% הדרכה פרטנית וקבוצתית שכר ותנאים לפי צו ההרחבה העבודה "
7d4e357afec8,רכז/ת תוכניות על יסודי,קרן רמון,תל אביב,https://tps://form.jotform.com/261254429790462,2026-06-15,Biltiformali-Telegram,משרה מלאה,חינוך,ביניים,Nonprofit/NGO,"✨ יכול להיות שהצעד הבא שלך מתחיל כאן ✨  *קרן רמון מחפשת רכז/ת תוכניות על יסודי* 🚀  אם יש לך ניסיון בריכוז, ליווי והנחייה או ניהול פרוייקטים, חיבור לעשייה חינוכית וניסיון בפיתוח מערכי הדרכה - נשמח להכיר.  התפקיד כולל, ליווי מנטורים העובדים בתוכנית הפועלת ברחבי הארץ, פיתוח מערכי הדרכה ועבודה בסביבה מקצועית, אנושית ודינמית.  📍 משרה מלאה, המשלבת עבודה מהבית, פגישות ברחבי הארץ ועבודה ממשרדי העמותה בתל אביב  לפרטים נוספים והגשת מועמדות: https://form.jotform.com/261254429790462","✨ יכול להיות שהצעד הבא שלך מתחיל כאן ✨  *קרן רמון מחפשת רכז/ת תוכניות על יסודי* 🚀  אם יש לך ניסיון בריכוז, ליווי והנחייה או ניהול פרוייקטים, חיבור לעשייה חינוכית וניסיון בפיתוח מערכי הדרכה - נשמח להכיר.  התפקיד כולל, ליווי מנטורים העובדים בתוכנית הפועלת ברחבי הארץ, פיתוח מערכי הדרכה ועבודה בסביבה מק"
9ff810f6dbea,עו״ס לדיור מוגן,,אזור השרון,https://t.me/biltiformali/34412,2026-06-15,Biltiformali-Telegram,משרה מלאה,רווחה,ביניים,Nonprofit/NGO,"📌 עו״ס לדיור מוגן – אזור השרון (יישוב אזור נתניה)  למסגרת דיור מוגן איכותית ובעלת אופי משפחתי דרוש/ה עובד/ת סוציאלי/ת לעבודה עם דיירים עצמאיים בלבד. תפקיד עם משמעות אמיתית, בלב קהילה חמה, שמשלב ליווי אישי של בני הגיל השלישי, עבודה עם משפחות, הנחיית קבוצות ושיתוף פעולה בצוות רב מקצועי מסור.  מה כולל התפקיד? ליווי דיירים בתהליך הקליטה וההסתגלות ניהול תיק סוציאלי ומתן מענה מקצועי קשר שוטף עם בני משפחה הנחיית קבוצות ותמיכה עבודה בצוות רב מקצועי  ✅ דרישות: תואר ראשון בעבודה סוציאלית רישום בפנקס העובדים הסוציאליים אנגלית ברמה טובה שליטה בתוכנות אופיס יחסי אנוש מצוינים, גישה שירותית ויכולת עבודה בצוות  ➕ יתרון: ניסיון בעבודה עם הגיל השלישי היכרות עם מסגרות דיור מוגן / קהילה  🕐 משרה מלאה  נדרשת ניידות – אין תחבורה ציבורית נוחה למקום ארוחות מסודרות במקום  💛 סביבת עבודה חמה ומשפחתית   📞 טלפון: 054-4282806 📧 מייל: inbal.sturm@gmail.com","📌 עו״ס לדיור מוגן – אזור השרון (יישוב אזור נתניה)  למסגרת דיור מוגן איכותית ובעלת אופי משפחתי דרוש/ה עובד/ת סוציאלי/ת לעבודה עם דיירים עצמאיים בלבד. תפקיד עם משמעות אמיתית, בלב קהילה חמה, שמשלב ליווי אישי של בני הגיל השלישי, עבודה עם משפחות, הנחיית קבוצות ושיתוף פעולה בצוות רב מקצועי מסור.  מה כולל "
e50ebd23eb6a,מוביל״ת תהליכים ושותפויות,יוזמת חוסן ילדינו (מבית שיתופים),שדרות,https://tinyurl.com/5ezjjtxw,2026-06-15,Biltiformali-Telegram,משרה מלאה,עמותות,ביניים,Nonprofit/NGO,"*📢 הזדמנות להוביל אימפקט אמיתי בנגב המערבי!* יוזמת ""חוסן ילדינו"" (מבית שיתופים) מחפשת *מוביל.ת תהליכים ושותפויות* לחיזוק החוסן והרווחה של ילדים ובני נוער בקו העימות. אם יש לכם/ן ניסיון עשיר בעבודה מערכתית, יכולת רתימה של דרגים בכירים ותשוקה לשנות מציאות בשטח – המקום שלכם/ן איתנו.  *מהות התפקיד:* 📍 הובלת שותפויות רב-מגזריות (ממשלה, רשויות, מגזר עסקי). 📍 ליווי ותכנון תהליכים אופרטיביים בגישת Collective Impact. 📍 עבודה דינאמית בשדרות ובמרחב הדרום (עם ימי מטה בבית יהושע).  *דרישות סף:* ✅ ניסיון של 3 שנים לפחות בהובלת שותפויות. ✅ ניסיון של שנתיים לפחות מול דרגים ניהוליים במגזר הציבורי/מוניציפלי (חובה). ✅ ראייה מערכתית, יכולת הנחיה ועבודה עצמאית.  *🔗 לפרטים נוספים והגשת מועמדות דרך אתר ""המצמד החברתי"":* 🖇️🖇️🖇️ https://tinyurl.com/5ezjjtxw","*📢 הזדמנות להוביל אימפקט אמיתי בנגב המערבי!* יוזמת ""חוסן ילדינו"" (מבית שיתופים) מחפשת *מוביל.ת תהליכים ושותפויות* לחיזוק החוסן והרווחה של ילדים ובני נוער בקו העימות. אם יש לכם/ן ניסיון עשיר בעבודה מערכתית, יכולת רתימה של דרגים בכירים ותשוקה לשנות מציאות בשטח – המקום שלכם/ן איתנו.  *מהות התפקיד:* 📍 ה"
7df077ea8456,מנהל/ת אדמיניסטרטיבי/ת,מרכז דן דוד לחקר תולדות האדם באוניברסיטת תל אביב,תל אביב,mailto:shirarbel@tauex.tau.ac.il,2026-06-15,Biltiformali-Telegram,משרה חלקית,אקדמיה,ביניים,Nonprofit/NGO,"למרכז דן דוד לחקר תולדות האדם באוניברסיטת תל אביב דרוש/ה מנהל/ת אדמיניסטרטיבי/ת  היקף: 50% משרה תיאור התפקיד: ·      ניהול מכלול הנושאים המנהלתיים של המרכז ·      ארגון כנסים וסמינרים ·      עבודה מול לקוחות ·      ניהול אתר האינטרנט ועמודי המרכז ברשתות החברתיות ·      הזמנות ועבודה מול ספקים  דרישות התפקיד: ·      תואר אקדמי (ראשון לפחות) ·      ניסיון בניהול אדמיניסטרטיבי ·      ידיעת השפה העברית על בוריה ואנגלית טובה (לרבות כתיבה ודיבור) ·      שליטה ביישומי אופיס ובאינטרנט ·      יכולת התמודדות עם ריבוי משימות ·      אמינות ויחסי אנוש מעולים ·      יוזמה, אחריות ויכולת ארגון טובה  קורות חיים יש להעביר במייל אל shirarbel@tauex.tau.ac.il",למרכז דן דוד לחקר תולדות האדם באוניברסיטת תל אביב דרוש/ה מנהל/ת אדמיניסטרטיבי/ת  היקף: 50% משרה תיאור התפקיד: ·      ניהול מכלול הנושאים המנהלתיים של המרכז ·      ארגון כנסים וסמינרים ·      עבודה מול לקוחות ·      ניהול אתר האינטרנט ועמודי המרכז ברשתות החברתיות ·      הזמנות ועבודה מול ספקים  דרישו
