id,title,company,city,url,date_posted,source,work_type,sector,level,employer_type,description,raw_text
77a0f5a5ca17,מנהל/ת תחום בכיר/ה - יחידה לפיתוח ארגוני,רשות השופטת,,https://o.gov.il/chuy5,2026-06-24,Biltiformali-Telegram,משרה מלאה,ממשלתי,בכיר,Nonprofit/NGO,"🏛️ היחידה לפיתוח ארגוני ברשות השופטת מחפשת מנהל/ת תחום בכיר/ה, לתפקיד מרכזי ומשמעותי בלב העשייה הארגונית של המערכת.  🎯 התפקיד כולל ליווי תהליכים אסטרטגים, עבודה עם הנהלה בכירה ובעלי תפקידים מרכזיים במערכת והשפעה על פיתוח המנהיגות הניהולית ועל חיזוק יכולות הארגון להתמודד עם אתגרי ההווה והעתיד.  🔹 שותפות בניהול מערך הפיתוח הארגוני של הרשות השופטת 🔹 פיתוח, יישום והערכת מתודולוגיות להובלת תהליכי שינוי ופיתוח ארגוני 🔹 הקמה, פיתוח והנחיה של הכשרות ותכניות לפיתוח מנהלים 🔹 ליווי תהליכים מערכתיים ורוחביים בעלי השפעה רחבה 🔹 הובלת מהלכים להטמעת ייעוד הרשות השופטת, ערכיה ותפיסות הניהול שלה  💡 אם אתם מחפשים תפקיד המשלב חשיבה אסטרטגית, עבודה עם דרגי הנהלה בכירים, השפעה מערכתית והזדמנות לעצב תהליכים משמעותיים – אנו מזמינים אתכם להגיש מועמדות.  🔗 לפרטים נוספים ולהגשת מועמדות: https://go.gov.il/chuy5","🏛️ היחידה לפיתוח ארגוני ברשות השופטת מחפשת מנהל/ת תחום בכיר/ה, לתפקיד מרכזי ומשמעותי בלב העשייה הארגונית של המערכת.  🎯 התפקיד כולל ליווי תהליכים אסטרטגים, עבודה עם הנהלה בכירה ובעלי תפקידים מרכזיים במערכת והשפעה על פיתוח המנהיגות הניהולית ועל חיזוק יכולות הארגון להתמודד עם אתגרי ההווה והעתיד.  🔹 שות"
9b66a3d94ace,מנהל/ת תחום תעסוקה וקריירה לנוער,JLM SPARK - מרכז החדשנות והיזמות,ירושלים,jlmsparkcenter@gmail.com,2026-06-23,Biltiformali-Telegram,משרה מלאה,עמותות,ניהולי,Nonprofit/NGO,"למרכז החדשנות והיזמות JLM SPARK  דרוש.ה מנהל/ת תחום תעסוקה וקריירה לנוער   אז מה בעצם עושים?  ✨אחריות על כל תחום תעסוקה וקריירה לנוער בירושלים  ✨בניית תוכנית עבודה להכשרות בתחום תעסוקה לנוער   ✨בניית קשרים עם מעסיקים ברחבי העיר  ✨עבודה אל מול גורמים בעירייה, ארגוני נוער ובתי ספר  ✨ניהול ספקים  ✨בניית תקציב וניהולו  רגע לפני ששולחים קו""ח חשוב לנו לדעת:  ✅ ניסיון בעבודה עם נוער   ✅ ניסיון בניהול פרויקטים  ✅ תואר ראשון/לימודי תעודה בתחום רלוונטי - יתרון  ✅ יכולת ניהול, חשיבה אסטרטגית, כושר ארגון וביצוע משימות במקביל  ✅ יכולת עבודה בצוות, הנעה והובלת תהליכים  ✅ ראש גדול ויחסי אנוש מעולים  ✅ 100% משרה בירושלים   ✅ תחילת עבודה מיידית  ✅ החלפה לחופשת לידה   קו״ח בצירוף ציון המשרה - jlmsparkcenter@gmail.com","למרכז החדשנות והיזמות JLM SPARK  דרוש.ה מנהל/ת תחום תעסוקה וקריירה לנוער   אז מה בעצם עושים?  ✨אחריות על כל תחום תעסוקה וקריירה לנוער בירושלים  ✨בניית תוכנית עבודה להכשרות בתחום תעסוקה לנוער   ✨בניית קשרים עם מעסיקים ברחבי העיר  ✨עבודה אל מול גורמים בעירייה, ארגוני נוער ובתי ספר  ✨ניהול ספקים  ✨בניי"
07b5c0e89320,עובד/ת סוציאלי/ת - מרכז/ת המערך הרגשי בדיקנט הסטודנטים,המכללה האקדמית כנרת,,https://במייל:masha@kinneret.ac.il,2026-06-23,Biltiformali-Telegram,משרה חלקית,אקדמיה,ביניים,Nonprofit/NGO,"המכללה האקדמית כנרת מחפשת מועמדים מתאימים לתפקיד עובד/ת סוציאלי/ת- מרכז/ת המערך הרגשי בדיקנט הסטודנטים  עיקרי התפקיד: 1.פיתוח וריכוז מערך סיוע רגשי  לסטודנטים בקהילה הסובבת עמותות, מחלקות לשירותים חברתיים, סטודנטים לעבודה סוציאלית, תחנות לטיפול במשפחה ועוד 2.טיפול , ליווי אישי ותמיכה לסטודנטים המתמודדים עם בעיות אישיות, רגשיות, בעיות הסתגלות וקשיים חברתיים, משבר, אובדן, חרדת בחינות ועוד. 3.הפעלה, ריכוז והדרכה של תוכנית הדרכה לסטודנטים בתחום  חונכות רגשית   4.ליווי סטודנטים עם מוגבלות ועבודה בצוות רב מקצועי של המרכז לקידום הסטודנט. 5.כתובת להתייעצות של אנשי סגל מנהלי ואקדמי לעניין קשיים של סטודנטים 6.עבודה עם  גורמים  חוץ מכללתיים ועמותות למינהן: כגון  ביטוח לאומי, משרד הביטחון, משרד הבריאות  7.פיתוח והפעלת מיזמים קבוצתיים רגשיים וחברתיים  דרישות התפקיד: •תואר ראשון (לפחות) בעבודה סוציאלית  •ניסיון בעבודה עם צעירים •ארגז כלים טיפוליים נרחב •יכולת עבודה בצוות רב מקצועי •עדיפות לבעלי תעודת הדרכת סטודנטים לעבודה סוציאלית •יכולות אישיות ובין-אישיות גבוהות •יכולת ניהול והובלה •ראש גדול   היקף משרה: 80% משרה כפיפות: מנהלת דיקנט הסטודנטים תחילת עבודה: מיידי  מועמדים הרואים עצמם מתאימים לתפקיד מוזמנים לפנות בצירוף קו""ח מעודכנים ובציון שם המשרה למחלקת מש""א עד לתאריך 02/07/2026  במייל:masha@kinneret.ac.il.                                                  יענו פניות מתאימות בלבד.","המכללה האקדמית כנרת מחפשת מועמדים מתאימים לתפקיד עובד/ת סוציאלי/ת- מרכז/ת המערך הרגשי בדיקנט הסטודנטים  עיקרי התפקיד: 1.פיתוח וריכוז מערך סיוע רגשי  לסטודנטים בקהילה הסובבת עמותות, מחלקות לשירותים חברתיים, סטודנטים לעבודה סוציאלית, תחנות לטיפול במשפחה ועוד 2.טיפול , ליווי אישי ותמיכה לסטודנטים המתמו"
f7840299e96e,מנהל.ת פעילות ארצית,עמותת קרן רמון,,https://app.civi.co.il/promo/id=606608&src=20496,2026-06-23,Biltiformali-Telegram,משרה מלאה,עמותות,ניהולי,Nonprofit/NGO,"https://app.civi.co.il/promo/id=606608&src=20496 עמותת קרן רמון מגייסת מנהל.ת פעילות ארצית.  הזדמנות לתפקיד רב השפעה, שכולל ניהול מנהלות תחומים, רכז/ות ומדריכי/ות שטח, הובלת אסטרטגיית החינוך של הקרן ואחריות לכלל ההכנסות העצמיות של העמותה.   מועמדים.ות עם ניסיון בניהול אסטרטגי רחב, ניהול מנהלים/ות, שיווק ופיתוח חינוכי ועסקי, מוזמנים/ת ללחוץ על התמונה ולהגיש מועמדות .","https://app.civi.co.il/promo/id=606608&src=20496 עמותת קרן רמון מגייסת מנהל.ת פעילות ארצית.  הזדמנות לתפקיד רב השפעה, שכולל ניהול מנהלות תחומים, רכז/ות ומדריכי/ות שטח, הובלת אסטרטגיית החינוך של הקרן ואחריות לכלל ההכנסות העצמיות של העמותה.   מועמדים.ות עם ניסיון בניהול אסטרטגי רחב, ניהול מנהלים/ות, ש"
22755e560a71,מנהל.ת גיוס ופיתוח משאבים (גיוס כספים ותרומות),המכללה האקדמית עמק יזרעאל,,ortala@yvc.ac.il,2026-06-23,Biltiformali-Telegram,משרה מלאה,אקדמיה,ניהולי,Nonprofit/NGO,המכללה האקדמית עמק יזרעאל מחפשת מנהל.ת גיוס ופיתוח משאבים (גיוס כספים ותרומות) לפרטים ושליחת קו״ח: ortala@yvc.ac.il,המכללה האקדמית עמק יזרעאל מחפשת מנהל.ת גיוס ופיתוח משאבים (גיוס כספים ותרומות) לפרטים ושליחת קו״ח: ortala@yvc.ac.il
31c860ae8cac,מנהל/ת מחלקת פיתוח משאבים,עמותה ותיקה בתחום ילדים ונוער בסיכון,מרכז הארץ,https://wkf.ms/43W7kmL,2026-06-23,Biltiformali-Telegram,משרה מלאה,עמותות,ניהולי,Nonprofit/NGO,"*לעמותה ותיקה בפריסה ארצית בתחום ילדים ונוער בסיכון, דרוש/ה מנהל/ת מחלקת פיתוח משאבים* *תיאור התפקיד:* הובלת אסטרטגיה לגיוס ופיתוח משאבים ואחריות על הוצאתה לפועל ניהול מערך גיוס ופיתוח המשאבים כולל צוות פיתוח מקורות מימון חדשים שימור והגדלת ההכנסות ממקורות המימון הקיימים (תורמים פרטיים, קרנות, חברות עסקיות וכן הלאה) *דרישות התפקיד:* ניסיון ניהולי של 5 שנים ומעלה בגיוס ופיתוח משאבים ממגוון מקורות מעמותות/חל""צים – חובה ניסיון מעשי בגיוס משאבים מתורמים פרטיים – חובה תואר ראשון – חובה *שכר: 20K* היקף המשרה: מלאה, היברידית מקום המשרה: מטה העמותה במרכז הארץ כפיפות: למנכ""ל העמותה *להגשת מועמדות* https://wkf.ms/43W7kmL","*לעמותה ותיקה בפריסה ארצית בתחום ילדים ונוער בסיכון, דרוש/ה מנהל/ת מחלקת פיתוח משאבים* *תיאור התפקיד:* הובלת אסטרטגיה לגיוס ופיתוח משאבים ואחריות על הוצאתה לפועל ניהול מערך גיוס ופיתוח המשאבים כולל צוות פיתוח מקורות מימון חדשים שימור והגדלת ההכנסות ממקורות המימון הקיימים (תורמים פרטיים, קרנות, חברות"
246868a96cdb,"מנהל/ת מחלקת פרט, נהלים ורווחה",ארגון חברתי גדול,תל אביב,https://s://tinyurl.com/5fxxn35w,2026-06-23,Biltiformali-Telegram,משרה מלאה,עמותות,ניהולי,Nonprofit/NGO,"*מנהל/ת מחלקת פרט, נהלים ורווחה בארגון חברתי גדול* משרה מלאה בתל אביב  *על התפקיד*: תפקיד ניהולי במחלקת משאבי אנוש עם אחריות רחבה על תחומי פרט, נהלים ורווחת עובדים בארגון גדול ומשמעותי.  📋 *תחומי אחריות עיקריים:* • פיתוח תשתיות משאבי אנוש – עדכון והטמעת נהלים ארגוניים בהתאם לחוקי העבודה • ליווי ובקרה של יחידות השטח • בניית מעטפת רווחה ותוכנית רווחה שנתית: חגים, אירועי קיץ, כנסים ועוד • ניהול תחום מתנות לעובדים ועבודה מול ספקים • ליווי תהליכי פרישה וטיפול בגמלאי הארגון • אחריות על מניעת הטרדות מיניות ודוחות משאבי אנוש  🎓 *דרישות התפקיד:* • תואר ראשון במשאבי אנוש, מדעי ההתנהגות, מדעי החברה, משפטים או תחום רלוונטי – חובה • ניסיון בתחום משאבי אנוש ו/או חשבות שכר – חובה • ידע בדיני עבודה – חובה • שליטה מלאה ב-Office, כולל Excel ברמה גבוהה ויישומי HR ייעודיים – חובה ✨ *יתרונות:* • תואר שני באחד התחומים הרלוונטיים • היכרות עם הסכמים קיבוציים • ניסיון במערכות כוח אדם ושכר (חילן, לביא, רקורד) 🤝 מה חשוב לנו: יחסי אנוש מצוינים, אהבת אדם, סבלנות וגמישות, יכולת עבודה בצוות, ראייה מערכתית, ביטוי גבוה בכתב ובעל פה ותודעת שירות גבוהה.  📩 *לשליחת קורות חיים ישירות למשרה:* https://tinyurl.com/5fxxn35w","*מנהל/ת מחלקת פרט, נהלים ורווחה בארגון חברתי גדול* משרה מלאה בתל אביב  *על התפקיד*: תפקיד ניהולי במחלקת משאבי אנוש עם אחריות רחבה על תחומי פרט, נהלים ורווחת עובדים בארגון גדול ומשמעותי.  📋 *תחומי אחריות עיקריים:* • פיתוח תשתיות משאבי אנוש – עדכון והטמעת נהלים ארגוניים בהתאם לחוקי העבודה • ליווי ובקר"
386d5318f2c6,מנהל/ת הדרכה - תכנית גשרים,"תכנית גשרים (בשותפות צה״ל, יחידה 8200, חיל החינוך והנוער)",צפון/מרכז/דרום,jobs@cyber.org.il,2026-06-23,Biltiformali-Telegram,משרה מלאה,ממשלתי,ביניים,Nonprofit/NGO,"הצוות שלי מתרחב ואתם יכולים להיות חלק מהקסם הזה! לא משרה אחת אלא שלוש משרות !!!  מחפשת מנהלי הדרכה שרוצים להוביל שינוי אמיתי בשטח! 🚀 ​תכנית גשרים, המובלת בשותפות של צה""ל, יחידה 8200 וחיל החינוך והנוער, מגיעה לבתי הספר במרכז ובדרום כדי לתת לנוער הזדמנות שווה להשתלב בעולמות הטכנולוגיה והסייבר. ​אנחנו מחפשים מנהל.ת הדרכה לאזור צפון/מרכז/ דרום- מישהו.י עם תשוקה לחינוך, הבנה טכנולוגית ויכולת להניע תהליכים ואנשים בגובה העיניים. ​✨ מה התפקיד כולל? ​מנטורינג וליווי: ליווי פדגוגי וטכנולוגי מקרוב של המפקדות והמש""קיות בשטח. ​ראייה אסטרטגית: זיהוי אתגרים, פיתוח פתרונות בשטח והצגת סטטוס שוטף להנהלה ולשותפים. ​✨ מה אנחנו מחפשים? ​ניסיון ניהולי בעולמות החינוך או העשייה החברתית (עבודה עם בני נוער יתרון משמעותי). ​יכולת מוכחת בעבודה עם שותפים וממשקים מחוץ לארגון. ​היכרות עם עולם הקוד וההייטק (רקע בפייתון-יתרון מעולה). ​ניסיון בפיתוח מודלים של הדרכה. ​יכולת עבודה היברידית: יומיים בשטח (אזור מרכז-דרום), והגעה למשרדים בראש העין לפי צורך. ​רכב חובה 🚗 | משרה מלאה, תחילת עבודה מיידית. ​נשמע כמו הצעד הבא שלך? נשמח להכיר! שלחו קורות חיים לכתובת: jobs@cyber.org.il או אלי... רוצים לדעת עוד על הקסם שאנחנו עושים מוזמנים לעקוב באינסטגרם אחר גשרים @","הצוות שלי מתרחב ואתם יכולים להיות חלק מהקסם הזה! לא משרה אחת אלא שלוש משרות !!!  מחפשת מנהלי הדרכה שרוצים להוביל שינוי אמיתי בשטח! 🚀 ​תכנית גשרים, המובלת בשותפות של צה""ל, יחידה 8200 וחיל החינוך והנוער, מגיעה לבתי הספר במרכז ובדרום כדי לתת לנוער הזדמנות שווה להשתלב בעולמות הטכנולוגיה והסייבר. ​אנחנו "
ac5cfa3e3abb,מנהיג/ה חינוכי/ת,עתידים,,https://לorw@atidim.org.il,2026-06-23,Biltiformali-Telegram,משרה מלאה,חינוך,ניהולי,Nonprofit/NGO,"עתידים מחפשת מנהיג/ה חינוכי/ת עם חזון ונשמה לעבוד איתנו! למי שמחפש שילוב בין שטח ותכלול רוחבי.  זהו תפקיד המשלב חזון חינוכי עם ניהול שותפויות מורכבות ועבודה רגישה וחינוכית עמוקה, שיובילו את הילדים והנוער שלנו בשנים הבאות בשירות המשמעותי ובאקדמיה.  להגשת מועמדות >> שלחו קו""ח לorw@atidim.org.il","עתידים מחפשת מנהיג/ה חינוכי/ת עם חזון ונשמה לעבוד איתנו! למי שמחפש שילוב בין שטח ותכלול רוחבי.  זהו תפקיד המשלב חזון חינוכי עם ניהול שותפויות מורכבות ועבודה רגישה וחינוכית עמוקה, שיובילו את הילדים והנוער שלנו בשנים הבאות בשירות המשמעותי ובאקדמיה.  להגשת מועמדות >> שלחו קו""ח לorw@atidim.org.il"
da9de12a1ff0,מנהל/ת ליחידה לקידום נוער,מתנ״ס גוש עציון,גוש עציון,"https://ps://matnasnet-static-files.s3.il-central-1.amazonaws.com/designFiles/2971782139274844039.pdf
הצ",2026-06-23,Biltiformali-Telegram,משרה מלאה,אחר,ניהולי,Nonprofit/NGO,"הזדמנות ניהולית עם שליחות ענקית בגוש עציון! ✨  מתנ""ס גוש עציון מגייס: *מנהל/ת ליחידה לקידום נוער* (משרה מלאה).  אם יש לכם: תואר אקדמי מוכר 🎓 לפחות 5 שנות ניסיון רלוונטי 💼 יכולת הובלה וניהול של צוות עובדים גדול 👥 ורצון לעבודת שטח דינמית ומשמעותית! לפרטים מלאים על התפקיד: https://matnasnet-static-files.s3.il-central-1.amazonaws.com/designFiles/2971782139274844039.pdf הצטרפו אלינו והובילו את תחום הנוער בגוש!🚀  ⏰ הגשת קורות חיים עד לתאריך: 9.7.2026 ✉️ שליחת קו""ח למייל: wbmkatedra@matnasetzion.com   מכירים מישהו/י שזה בול בשבילם? שתפו הלאה! 🙏","הזדמנות ניהולית עם שליחות ענקית בגוש עציון! ✨  מתנ""ס גוש עציון מגייס: *מנהל/ת ליחידה לקידום נוער* (משרה מלאה).  אם יש לכם: תואר אקדמי מוכר 🎓 לפחות 5 שנות ניסיון רלוונטי 💼 יכולת הובלה וניהול של צוות עובדים גדול 👥 ורצון לעבודת שטח דינמית ומשמעותית! לפרטים מלאים על התפקיד: https://matnasnet-static-file"
