id,title,company,city,url,date_posted,source,work_type,sector,level,employer_type,description,raw_text
7c1f38493ebe,רכז/ת להובלת תחום הגיוס והמענים,עמותת עמית לדרך,הרצליה,https://did.li/OU1ZH,2026-05-29,Biltiformali-Telegram,משרה מלאה,עמותות,ניהולי,Nonprofit/NGO,"עמותת ""עמית לדרך"" מחפשת רכז/ת להובלת תחום הגיוס והמענים ב-100% משרה!  אנו מחפשים אנשי ניהול וחינוך עם ניסיון בהובלת תוכניות, ניהול תקציב ועבודה מול אוכלוסיות יעד, שרוצים לרכז את מערך הגיוס והמענים (קליטה, מעקב וסגירת פנייה). העבודה היא היברידית בפריסה ארצית (משרדים בהרצליה).     הגשת מועמדות בלינק הבא:https://did.li/OU1ZH","עמותת ""עמית לדרך"" מחפשת רכז/ת להובלת תחום הגיוס והמענים ב-100% משרה!  אנו מחפשים אנשי ניהול וחינוך עם ניסיון בהובלת תוכניות, ניהול תקציב ועבודה מול אוכלוסיות יעד, שרוצים לרכז את מערך הגיוס והמענים (קליטה, מעקב וסגירת פנייה). העבודה היא היברידית בפריסה ארצית (משרדים בהרצליה).     הגשת מועמדות בלינק ה"
c01c68ebbebc,רכז.ת קהילות צפון,תנועת אור,צפון,https://minisite.niloos.ai/vacancy/6964a3e3fa2729bde90a9c3b?fbclid=IwdGRjcASGDH5jbGNrBIYMYWV4dG4DYWVtAjExAHNydGMGYXBwX2lkDDM1MDY4NTUzMTcyOAABHmAV_cfJIKYr7pjdEzQoamx8oeaTh7QzAvzWzTG4Pkd37Q2Qd5JQaZRGGJOm_aem_xsCyA2QFi-u9OshuvGpUIw,2026-05-29,Biltiformali-Telegram,משרה מלאה,עמותות,ניהולי,Nonprofit/NGO,"רכז.ת קהילות צפון תנועת אור  לתנועת אור, הפועלת להקמת המרכזים החדשים לישראל בנגב ובגליל,  דרוש.ה רכז.ת קהילות צפון. התפקיד מתמקד בהטמעת מודל ""קהילות אור"" ברשויות המקומיות, תוך עבודה עם רכזים, פעילים ומתנדבים, וחיזוק החוסן האזרחי-לאומי.  התפקיד מיועד למי שמונע.ת מתחושת שליחות, אוהב.ת לעבוד עם אנשים, ולהוביל תהליכים קהילתיים משמעותיים בשטח.  מה כולל התפקיד? הטמעה והרחבה של מודל ""קהילות אור"" ברשויות המקומיות ליווי, הנחייה והדרכה של רכזי קהילות, פעילים ומובילים ברשויות פיתוח יכולות גיוס, הכשרה וניהול מתנדבים בתחומי קהילה, חירום וביטחון הובלה והקמה של מערכי ביטחון קהילתיים, כולל תרגולים והכנת העורף האזרחי (בשיתוף יחידת OERT) ניהול תקציב ומיצוי משאבים הקמה והובלת פרויקטים מקצה לקצה בסביבה מרובת ממשקים  דרישות: ניסיון בעבודה מול מערכות/גורמים מרובים, כולל יכולת גישור וניהול ממשקים ניסיון של לפחות שנה בעבודה קהילתית, בינוי קהילה, ליווי והדרכה- יתרון משמעותי ניסיון במכירות/שירות לקוחות או בתפקידים הדורשים עבודה עם אנשים – יתרון ניסיון צבאי או אזרחי בניהול מערכות רלוונטיות- יתרון תואר ראשון- יתרון  כישורים: יוזמה, עצמאות, יכולת הובלה וראייה מערכתית יכולת הנעה והובלת אנשים ותהליכים בסביבה דינמית ומשתנה יכולת תכנון, ארגון וניהול משימות מרובות במקביל תוך עמידה ביעדים  המשרה כוללת נסיעות מרובות ברחבי אזורי הפעילות בצפון וכן הגעה למשרדי הארגון בבאר שבע בעת הצורך   להגשת מועמדות למשרה: https://minisite.niloos.ai/vacancy/6964a3e3fa2729bde90a9c3b?fbclid=IwdGRjcASGDH5jbGNrBIYMYWV4dG4DYWVtAjExAHNydGMGYXBwX2lkDDM1MDY4NTUzMTcyOAABHmAV_cfJIKYr7pjdEzQoamx8oeaTh7QzAvzWzTG4Pkd37Q2Qd5JQaZRGGJOm_aem_xsC","רכז.ת קהילות צפון תנועת אור  לתנועת אור, הפועלת להקמת המרכזים החדשים לישראל בנגב ובגליל,  דרוש.ה רכז.ת קהילות צפון. התפקיד מתמקד בהטמעת מודל ""קהילות אור"" ברשויות המקומיות, תוך עבודה עם רכזים, פעילים ומתנדבים, וחיזוק החוסן האזרחי-לאומי.  התפקיד מיועד למי שמונע.ת מתחושת שליחות, אוהב.ת לעבוד עם אנשים, "
6348c47e2e72,מנכ״ל אגודת הסטודנטים והסטודנטיות בעברית,אגודת הסטודנטים והסטודנטיות בעברית,,yor@aguda.org.il,2026-05-29,Biltiformali-Telegram,משרה מלאה,עמותות,בכיר,Nonprofit/NGO,"מחפשים מנכ״ל לאגודת הסטודנטים והסטודנטיות בעברית! 🎓  אנחנו מחפשים מנהיג/ה עם ניסיון, אחריות ויכולת ניהול גבוהה שיצטרף אלינו לניהול הדרג המקצועי של האגודה ולהובלת צוות העובדים.  ✨ מה בתפקיד?  ניהול והוצאה לפועל של כלל פעילות האגודה בהתאם למדיניות הדרג הנבחר.  הובלת צוות עובדים וראשי מחלקות.  אחריות על התקציב, תוכניות העבודה והדו״חות הכספיים.  ניהול קשרים עסקיים עם ספקים וארגונים קשורים.  אחריות כוללת על הניהול התקין של העמותה.  📋 דרישות סף:  בוגר/ת תואר ראשון או סטודנט/ית שנה ג’ בתחומי כלכלה, חשבונאות, מנהל עסקים או משפטים  או בוגר/ת תואר ראשון או סטודנט שנה ג׳ בכל מוסד אקדמי מוכר בארץ עם ניסיון מוכח של שנה לפחות בניהול אזרחי  או בעל ניסיון ניהולי משמעותי של לפחות שנתיים, בתפקיד ניהולי בכיר בארגון ציבורי, חברתי, סטודנטיאלי או עסקי, הכולל אחריות על ניהול עובדים ותקציב  📄 פרטים נוספים:  תחילת עבודה: 08.06.26  משרה מלאה (100%)  משך העסקה: שנה עד שנתיים  יש לצרף קורות חיים ומכתב מוטיבציה (עד עמוד). מומלץ לצרף גם מכתבי המלצה.  מועד אחרון להגשת מועמדות למשרה: 30.05 בשעה 20:00  📧 יש לשלוח קורות חיים ומכתב מוטיבציה לכתובת: yor@aguda.org.il  ניתן לפנות לכתובת זו למידע נוסף","מחפשים מנכ״ל לאגודת הסטודנטים והסטודנטיות בעברית! 🎓  אנחנו מחפשים מנהיג/ה עם ניסיון, אחריות ויכולת ניהול גבוהה שיצטרף אלינו לניהול הדרג המקצועי של האגודה ולהובלת צוות העובדים.  ✨ מה בתפקיד?  ניהול והוצאה לפועל של כלל פעילות האגודה בהתאם למדיניות הדרג הנבחר.  הובלת צוות עובדים וראשי מחלקות.  אחריות ע"
96c8ef5a22c0,מובילי/מובילות תוכנית מח״ר - מעטפת חיזוק לרווחה,"משרד הרווחה והחוסן החברתי, ג׳וינט ישראל ורשויות מקומיות","צפון (מעלות תרשיחא, מג'דל שמס, מועצה מקומית מרום גליל, מטולה)",https://mitam-hr.org/jobs/162?fbclid=IwdGRjcASF4rNjbGNrBIXiQ2V4dG4DYWVtAjExAHNydGMGYXBwX2lkDDM1MDY4NTUzMTcyOAABHsek72c6b_qqNMBYY0dBinw51yfI_ldLgPA8sK_DRKxv15WdWwgfv0t1y5i0_aem_p6SRPa6_NBC01bwJsfiZGw,2026-05-29,Biltiformali-Telegram,משרה מלאה,רווחה,ניהולי,Nonprofit/NGO,"הזדמנות להוביל שינוי חברתי אמיתי בצפון תוכנית מח״ר – מעטפת חיזוק לרווחה ברשויות בצפון – מחפשת מובילי/מובילות תוכנית לרשויות מקומיות בצפון, במסגרת שותפות ייחודית של משרד הרווחה והחוסן החברתי, ג׳וינט ישראל והרשויות המקומיות. זהו תפקיד משמעותי שנולד מתוך מציאות חירום, ומטרתו לחזק את  החזית החברתית של השיקום - המחלקות לשירותים חברתיים – בשגרה ובחירום – באמצעות ליווי מקצועי, פיתוח צוותים, שיפור תהליכי עבודה וקידום שירותים חדשניים לאוכלוסיות פגיעות.  מובילי/מובילות תוכנית מח""ר - מעטפת חיזוק לרווחה ברשויות באזור הצפון  תוכנית מח״ר הינה שותפות בין משרד הרווחה והחוסן החברתי, ג׳וינט ישראל ורשויות מקומיות, שקמה בעקבות המלחמה המתמשכת. מטרת התוכנית: לחזק המחלקות לשירותים חברתיים, ברשויות המקומיות בעת שגרה וחירום, באמצעות: ייעול תהליכי העבודה, ליווי ופיתוח צוותים, קבלת החלטות מבוססת נתונים, פיתוח שותפויות, וקידום מענים לאוכלוסיות ברשות המקומית.  לשם הרחבת הפעילות אנו מחפשים מובילים לרשויות המקומית הבאות: מעלות תרשיחא מג'דל שמס, מועצה מקומית מרום גליל ומטולה.  המשימות העיקריות בתפקיד:  · סיוע למנהל/ת הרווחה במשימות המחזקות את המחלקה  · מיפוי צרכים ומענים בתוך המחלקה ומחוץ לה  · שיפור ופיתוח דרכי עבודה, תשתיות וכלים, ליווי ופיתוח מקצועי של צוותים במחלקה וצוותים נוספים  · איסוף וניהול דאטה, תוך בניית תמונת מצב עדכנית עבור הרשות  · תכלול עבודה בין - מגזרית לרבות סיוע בהקמה וליווי של שולחן רשותי רב תחומי  · זיהוי משאבים קיימים, וסיוע בגיוס משאבים נוספים  · כתיבת תוכנית עבודה ומעקב אחר יישומה  · ליווי הזדמנויות אזוריות לפיתוח שירותים לאוכלוסיות שונות  · השתתפות במערך למידה, והכשרה של מובילי מח״ר","הזדמנות להוביל שינוי חברתי אמיתי בצפון תוכנית מח״ר – מעטפת חיזוק לרווחה ברשויות בצפון – מחפשת מובילי/מובילות תוכנית לרשויות מקומיות בצפון, במסגרת שותפות ייחודית של משרד הרווחה והחוסן החברתי, ג׳וינט ישראל והרשויות המקומיות. זהו תפקיד משמעותי שנולד מתוך מציאות חירום, ומטרתו לחזק את  החזית החברתית של ה"
e5ae4b1813c1,מנהל/ת שותפויות,,,mailto:Morf@katef.org.il,2026-05-29,Biltiformali-Telegram,משרה מלאה,עמותות,ניהולי,Nonprofit/NGO,"*דרוש/ה מנהל/ת שותפויות* רוצים להוביל מבפנים את מנוע הצמיחה של העמותה ולהפוך שותפויות להזדמנויות לשינוי?  כל הפרטים במודעה :)  לשליחת קו""ח: Morf@katef.org.il","*דרוש/ה מנהל/ת שותפויות* רוצים להוביל מבפנים את מנוע הצמיחה של העמותה ולהפוך שותפויות להזדמנויות לשינוי?  כל הפרטים במודעה :)  לשליחת קו""ח: Morf@katef.org.il"
087e364a3947,מנהל/ת סניף (בית) לנוער בסיכון,עמותה לנוער בסיכון,מרכז הארץ,https://yurl.com/cj43utd2,2026-05-28,Biltiformali-Telegram,משרה מלאה,עמותות,ניהולי,Nonprofit/NGO,"📢 *דרוש/ה מנהל/ת סניף של עמותה לנוער בסיכון באזור מרכז הארץ!* ✨ עבור בית ייחודי לנוער בסיכון, המבוסס על מודל עבודה בקבוצות קטנות ותהליכי עומק, דרוש/ה מנהל/ת בית בשעות הצהריים ואחה""צ באזור מרכז הארץ.   💼 *התפקיד כולל:* ניהול עצמאי של הבית מקצה לקצה 🔑 ליווי אישי ומשמעותי של בני הנוער 🎯 הובלת צוות מלווה ומערך מתנדבים 🤝 עבודה מול בתי ספר, משפחות והוצאה לפועל של שיתופי פעולה אסטרטגיים.  🎓 *דרישות התפקיד:* תואר ראשון במדעי החברה 📜 ניסיון ורקע בניהול ובעשייה חברתית 💪 עצמאות, יוזמה ו""ראש גדול"" 🚀  🌱 *זוהי הזדמנות מדהימה לתפקיד עם משמעות עצומה והשפעה ישירה על מסלול חיים של בני נוער!*  📥 להגשת מועמדות, שלחו קורות חיים ופרטים נוספים כאן: https://tinyurl.com/cj43utd2","📢 *דרוש/ה מנהל/ת סניף של עמותה לנוער בסיכון באזור מרכז הארץ!* ✨ עבור בית ייחודי לנוער בסיכון, המבוסס על מודל עבודה בקבוצות קטנות ותהליכי עומק, דרוש/ה מנהל/ת בית בשעות הצהריים ואחה""צ באזור מרכז הארץ.   💼 *התפקיד כולל:* ניהול עצמאי של הבית מקצה לקצה 🔑 ליווי אישי ומשמעותי של בני הנוער 🎯 הובלת צוות מלוו"
42d6ee9a84c4,מנהל/ת תכנית,אבני רוש,,https://avneyrosha.org.il/wanted-program-manager/?fbclid=IwdGRjcASFYTJjbGNrBIVhHmV4dG4DYWVtAjExAHNydGMGYXBwX2lkDDM1MDY4NTUzMTcyOAABHtmm5tZJkEsg31L_P4J9vxGmThWq-3icDuRWsCUWgyhQkpLjHnbzvWTUwVbX_aem_iycz9ASQ_paV5dJf1c9CNg,2026-05-28,Biltiformali-Telegram,משרה מלאה,עמותות,ניהולי,Nonprofit/NGO,https://avneyrosha.org.il/wanted-program-manager/?fbclid=IwdGRjcASFYTJjbGNrBIVhHmV4dG4DYWVtAjExAHNydGMGYXBwX2lkDDM1MDY4NTUzMTcyOAABHtmm5tZJkEsg31L_P4J9vxGmThWq-3icDuRWsCUWgyhQkpLjHnbzvWTUwVbX_aem_iycz9ASQ_paV5dJf1c9CNg,https://avneyrosha.org.il/wanted-program-manager/?fbclid=IwdGRjcASFYTJjbGNrBIVhHmV4dG4DYWVtAjExAHNydGMGYXBwX2lkDDM1MDY4NTUzMTcyOAABHtmm5tZJkEsg31L_P4J9vxGmThWq-3icDuRWsCUWgyhQkpLjHnbzvWTUwVbX_aem_iycz9ASQ_paV5dJf1c9CNg
ed7c80ae3e74,ראש צוות טיפול,עמותת עלם,תל אביב,jobs@elem.org.il,2026-05-28,Biltiformali-Telegram,משרה מלאה,עמותות,ניהולי,Nonprofit/NGO,"אם את.ה עו""ס מנוסה שמחפש.ת אתגר טיפולי וניהולי במקום שמפגש עם מצבי קצה הוא גם הזדמנות לצמיחה – בתכנית ""הלב תל אביב"" של עמותת עלם מחכה לך הזדמנות להשפיע באמת. אנחנו מגייסים ראש צוות טיפול לתכנית ""הלב תל אביב"" - תכנית סיוע לנערים.ות וצעירים.ות בקצה רצף הסיכון 100% משרה לתפקיד ניהולי הכולל הובלה מקצועית והדרכה של צוות , ניהול מצבי חירום, והזדמנות להיות חלק מתכנית שמחזיקה מרחב בטוח לצעירים וצעירות. משרה מס' 190 למייל jobs@elem.org.il","אם את.ה עו""ס מנוסה שמחפש.ת אתגר טיפולי וניהולי במקום שמפגש עם מצבי קצה הוא גם הזדמנות לצמיחה – בתכנית ""הלב תל אביב"" של עמותת עלם מחכה לך הזדמנות להשפיע באמת. אנחנו מגייסים ראש צוות טיפול לתכנית ""הלב תל אביב"" - תכנית סיוע לנערים.ות וצעירים.ות בקצה רצף הסיכון 100% משרה לתפקיד ניהולי הכולל הובלה מקצועי"
9447e906c7a3,ראש/ת כפר צעירים,קדמה,עין גדי,https://gev@kedma-hityashvut.org,2026-05-28,Biltiformali-Telegram,משרה חלקית,עמותות,ניהולי,Nonprofit/NGO,"קדמה מחפשת ראש/ת כפר צעירים עין גדי  !  דמות מובילה, מחברת ומלאת אנרגיה, שתלווה את קהילת הצעירים ותוביל עשייה משמעותית 🌵  אם יש לך רקע בניהול, יכולת לעבוד עם אנשים, אהבה לעשייה חברתית ורצון להשפיע באמת אנחנו מחפשים אותך 💪  📍 משרה מידית בהיקף של 80%-50%  📧 שלחו קו""ח ל:yogev@kedma-hityashvut.org","קדמה מחפשת ראש/ת כפר צעירים עין גדי  !  דמות מובילה, מחברת ומלאת אנרגיה, שתלווה את קהילת הצעירים ותוביל עשייה משמעותית 🌵  אם יש לך רקע בניהול, יכולת לעבוד עם אנשים, אהבה לעשייה חברתית ורצון להשפיע באמת אנחנו מחפשים אותך 💪  📍 משרה מידית בהיקף של 80%-50%  📧 שלחו קו""ח ל:yogev@kedma-hityashvut.org"
3b9aa450bbf1,מוביל/ת רשות,,גליל,https://tfi.org.il/?k=MovilRashut,2026-05-28,Biltiformali-Telegram,משרה מלאה,חינוך,בכיר,Nonprofit/NGO,"אם את.ה איש.ת חינוך עם חזון חינוכי רחב שרואה את מערכת החינוך המקומית כמנוע לשינוי - מקומך איתנו  אנחנו מגייסים מוביל.ת רשות לאזור הגליל  במסגרת התפקיד: אחריות על ריכוז ותכלול הפעילות ברשות המקומית. הובלה פדגוגית ומקצועית, פיתוח, ניהול והנחיית תהליכים חינוכיים ואסטרטגיים עמוקים, בשותפות עם כלל הגורמים במערכת החינוך הרשותית.  לפרטים נוספים והגשת מועמדות: https://tfi.org.il/?k=MovilRashut","אם את.ה איש.ת חינוך עם חזון חינוכי רחב שרואה את מערכת החינוך המקומית כמנוע לשינוי - מקומך איתנו  אנחנו מגייסים מוביל.ת רשות לאזור הגליל  במסגרת התפקיד: אחריות על ריכוז ותכלול הפעילות ברשות המקומית. הובלה פדגוגית ומקצועית, פיתוח, ניהול והנחיית תהליכים חינוכיים ואסטרטגיים עמוקים, בשותפות עם כלל הגורמי"
