id,title,company,city,url,date_posted,source,work_type,sector,level,employer_type,description,raw_text
cdf7a44b44e1,מנכ״ל/ית,אגודת צער בעלי חיים בישראל,תל אביב,noamhh85@gmail.com,2026-06-10,Biltiformali-Telegram,משרה מלאה,עמותות,ניהולי,Nonprofit/NGO,"דרוש/ה מנכ""ל/ית לאגודת צער בעלי חיים בישראל (תל אביב)  🐾 ההזדמנות שלך לשנות את המציאות עבור אלפי בעלי חיים – ולהוביל את הלב של העשייה החברתית בישראל! 🐾  אגודת צער בעלי חיים תל אביב יוצאת לדרך חדשה, ואנחנו מחפשים את המנהיג/ה שייקח את הארגון הוותיק שלנו קדימה. אנחנו מחפשים בולדוזר/ית ניהולי עם אש בעיניים, אהבה ענקית בלב ודחף בלתי מתפשר להצלה וקידום זכויות בעלי חיים.  אם החלום שלך הוא לקום בכל בבוקר כדי להילחם עבור אלו שאין להם קול, להוביל שינוי תדמיתי עמוק, ולתרגם חמלה ואהבה לעשייה מקצועית, אסטרטגית ופורצת דרך – המקום שלך הוא איתנו כמנכ""ל/ית האגודה.  🔥 מה כוללת השליחות שלך?  להיות הקול והפנים שלהם: הובלת המהפכה התדמיתית של האגודה, שיפור המוניטין וייצוג חסר פשרות של רווחת בעלי החיים במדיה, מול הציבור והרשויות.  להזניק את הארגון כלכלית: פיתוח משאבים נמרץ (""דפיקה על דלתות""), גיוס תרומות מהארץ ומחו""ל, ויצירת שותפויות אסטרטגיות (CSR) עם המגזר העסקי כדי להבטיח את עתיד ההצלה.  להוביל קדימה: ניהול ישיר והשראה לצוות הבכיר והמסור של האגודה, הידוק נהלי עבודה (SOPs) וניהול תקציב מנצח ויעיל.  🎯 מי האדם המדויק עבורנו?  לב ענק וזיקה עמוקה לבעלי חיים: היכרות אמיתית עם עולם העמותות, אהבה לכל זנב ותשוקה מוכחת לשיפור חייהם.  מנהל/ת מנוסה מהמגזר השלישי: לפחות שלוש שנים כסמנכ""ל/ית או מנכ""ל/ית בעמותה (וניהול מחזור של 3 מיליון ש""ח ומעלה) – חובה.  מקצוען/ית בגיוס משאבים: ניסיון מוכח בעבודה מול קרנות, הובלת קמפיינים ושותפויות עסקיות.  משפיען/ית מלידה: יכולת ורבלית פנומנלית, כריזמה, כושר שכנוע יוצא דופן ואישיות של Self-starter.  איש/ה של אנשים (People's Person): יכולת מוכחת להוביל אנשים, לייצר חיבורים, ","דרוש/ה מנכ""ל/ית לאגודת צער בעלי חיים בישראל (תל אביב)  🐾 ההזדמנות שלך לשנות את המציאות עבור אלפי בעלי חיים – ולהוביל את הלב של העשייה החברתית בישראל! 🐾  אגודת צער בעלי חיים תל אביב יוצאת לדרך חדשה, ואנחנו מחפשים את המנהיג/ה שייקח את הארגון הוותיק שלנו קדימה. אנחנו מחפשים בולדוזר/ית ניהולי עם אש בעינ"
fa19cb21e03d,מנהל/ת לשירות ההתערבות בתנועת מש״ה,מילים שעושות הבדל,,https://docs.google.com/document/d/1Om3JwpCaD4gyVYfpP153deJ8ZIpJ34F3/edit?rtpof=true&sd=true&tab=t.0,2026-06-10,Biltiformali-Telegram,,עמותות,ניהולי,Nonprofit/NGO,"דרוש/ה מנהל/ת לשירות ההתערבות בתנועת מש""ה - מילים שעושות הבדל לתיאור המשרה :  https://docs.google.com/document/d/1Om3JwpCaD4gyVYfpP153deJ8ZIpJ34F3/edit?rtpof=true&sd=true&tab=t.0  להגשת מועמדות :  https://forms.monday.com/forms/251537dd59e5acf4433886d0e8f322","דרוש/ה מנהל/ת לשירות ההתערבות בתנועת מש""ה - מילים שעושות הבדל לתיאור המשרה :  https://docs.google.com/document/d/1Om3JwpCaD4gyVYfpP153deJ8ZIpJ34F3/edit?rtpof=true&sd=true&tab=t.0  להגשת מועמדות :  https://forms.monday.com/forms/251537dd59e5acf4433886d0e8f322"
e2dee31085ff,ספרנ/ית רכש כתבי עת ומאגרי מידע,אוניברסיטת בן-גוריון בנגב,באר שבע,https:///bguhr.my.salesforce-sites.com/Gius?mode=jobs,2026-06-10,Biltiformali-Telegram,משרה מלאה,אקדמיה,ביניים,Nonprofit/NGO,"🚀📚 בין דפים מודפסים למאגרי מידע דיגיטליים – המקום שלכם איתנו! לספרייה (מדור שירותים טכניים) דרוש/ה ספרנ/ית רכש כתבי עת ומאגרי מידע. 🔍 מה כולל התפקיד? ניהול ותפעול מאגרי מידע וכתבי עת (מודפסים ואלקטרוניים) במערכות המידע הספרייתיות. ביצוע הזמנות רכש לחומר ספרייתי, תשלום חשבוניות ומעקב ובקרה אחר גישה אלקטרונית שוטפת. שימוש בכלי BI להפקת דוחות ומאזנים, ומעקב אחר נתוני שימוש במקורות אלקטרוניים. קטלוג ומיון חומרים ספרייתיים (כתבי עת, מאגרי מידע וכו'). עבודה שוטפת מול מו""לים וספקים בארץ ובחו""ל, וניהול קשר עם גורמים פנים-אוניברסיטאיים. השתתפות בפרויקטים, בצוותי עבודה ובפורומים מקצועיים ארציים ובינלאומיים. 💼 דרישות התפקיד: ✔️ השכלה: תואר אקדמי ראשון. תואר שני בספרנות/מידענות – חובה. ✔️ ניסיון מקצועי: ניסיון עבודה עם מערכות מידע ספרייתיות מורכבות. ✔️ עבודת צוות: ניסיון בעבודה בצוות. ✔️ שפות: שליטה טובה מאוד בעברית ובאנגלית. ✔️ רצוי: ניסיון עבודה בעיבוד וניתוח נתונים או בהפקת דוחות.  📍 מיקום המשרה: אוניברסיטת בן-גוריון בנגב 🕐 היקף המשרה: 100% 📧 הגשת מועמדות תיעשה דרך אתר האוניברסיטה יש להיכנס לקישור הבא (מכרז 95-2026): https://bguhr.my.salesforce-sites.com/Gius?mode=jobs","🚀📚 בין דפים מודפסים למאגרי מידע דיגיטליים – המקום שלכם איתנו! לספרייה (מדור שירותים טכניים) דרוש/ה ספרנ/ית רכש כתבי עת ומאגרי מידע. 🔍 מה כולל התפקיד? ניהול ותפעול מאגרי מידע וכתבי עת (מודפסים ואלקטרוניים) במערכות המידע הספרייתיות. ביצוע הזמנות רכש לחומר ספרייתי, תשלום חשבוניות ומעקב ובקרה אחר גישה א"
a620a8419aae,"מנהל/ת אגף תפעול, בינוי ורכש",ארגון חברתי גדול,תל אביב,https://s://tinyurl.com/4btcyh7x,2026-06-10,Biltiformali-Telegram,משרה מלאה,עמותות,ניהולי,Nonprofit/NGO,"*דרוש/ה מנהל/ת אגף תפעול, בינוי ורכש לארגון חברתי גדול*  🎯 *תיאור התפקיד* ניהול והובלה של תחומי התפעול, התחזוקה, הבינוי, הפרויקטים והרכש בארגון, תוך הבטחת רציפות תפעולית, עמידה ביעדים ובתקציבים, וסנכרון בין אגפי המטה והיחידות בארגון.  🛠️ *תחומי אחריות מרכזיים* • גיבוש והובלת אסטרטגיית התפעול, הבינוי והרכש של הארגון • ניהול כולל של תחומי הנדסה ופרויקטים, תחזוקה ותפעול, רכש והתקשרויות • בניית תוכניות עבודה שנתיות ורב-שנתיות ואחריות לתקציב האגף • ניהול ממשקים מול הנהלה, מנהלי תפעול בשטח, ספקים וקבלנים • הובלת תהליכי התייעלות ואחריות לעמידה בדרישות רגולציה, בטיחות ונגישות  📋 *דרישות התפקיד* נא לשים לב לדרישות החובה • תואר ראשון בניהול, לוגיסטיקה, כלכלה, הנדסה או תחום רלוונטי — חובה (תואר שני — יתרון משמעותי) • ניסיון של 7 שנים לפחות בניהול תפעול, בינוי, פרויקטים או רכש בארגון בינוני/גדול — חובה • ניסיון של 5 שנים לפחות בניהול עובדים ומנהלים — חובה • ניסיון בניהול תקציבים משמעותיים, מכרזים והתקשרויות מול ספקים וקבלנים — חובה • ניסיון בניהול ריבוי אתרים ו/או בארגון חברתי, ציבורי או חינוכי — יתרון משמעותי • ראייה אסטרטגית, יכולת הובלה ורתימת ממשקים מרובים ויחסי אנוש מצוינים 📍 משרה מלאה במטה הארגון בתל אביב, עם נסיעות לאתרים ברחבי הארץ  לשליחת קורות חיים ישירות למשרה: https://tinyurl.com/4btcyh7x","*דרוש/ה מנהל/ת אגף תפעול, בינוי ורכש לארגון חברתי גדול*  🎯 *תיאור התפקיד* ניהול והובלה של תחומי התפעול, התחזוקה, הבינוי, הפרויקטים והרכש בארגון, תוך הבטחת רציפות תפעולית, עמידה ביעדים ובתקציבים, וסנכרון בין אגפי המטה והיחידות בארגון.  🛠️ *תחומי אחריות מרכזיים* • גיבוש והובלת אסטרטגיית התפעול, הבינוי"
4fe7629df4cd,משרות שונות,מטאב / Correct Tech,"גדרה, רחובות, יבנה, ראשון לציון, חולון, מודיעין",https://ttps://correct-tech.co.il/JI/727fde73-4720-41be-9f11-db9e673d5096,2026-06-10,Biltiformali-Telegram,,,,Nonprofit/NGO,📍גדרה | רחובות | יבנה | ראשון לציון | חולון | מודיעין הגשה במייל: Ellas@matav.org.il  לכל המשרות שלנו >> https://correct-tech.co.il/JI/727fde73-4720-41be-9f11-db9e673d5096,📍גדרה | רחובות | יבנה | ראשון לציון | חולון | מודיעין הגשה במייל: Ellas@matav.org.il  לכל המשרות שלנו >> https://correct-tech.co.il/JI/727fde73-4720-41be-9f11-db9e673d5096
bdbe7e1830f7,רכז/ת אדמיניסטרטיבית לפרויקט מיוחד,אוניברסיטת בן-גוריון,באר שבע,https:///bguhr.my.salesforce-sites.com/Gius?mode=jobs,2026-06-10,Biltiformali-Telegram,משרה מלאה,אקדמיה,ביניים,Nonprofit/NGO,"📢 לפקולטה למדעי ההנדסה דרוש/ה רכז/ת אדמיניסטרטיבית לפרויקט מיוחד וארוך טווח!   🔍 מה כולל התפקיד? אחריות על מעטפת האדמיניסטרציה והתפעול של הפרויקט, כולל ריכוז משימות ניהוליות וארגוניות ומתן שירות שוטף לסטודנטים, סגל ומבקרים. התפקיד משלב עבודה מול מערכות מחשוב אוניברסיטאיות, סיוע בארגון אירועים וועדות אקדמיות, וניהול מסמכים ותהליכים מנהליים מגוונים בסביבה דינמית.  💼 דרישות: ✔️ תואר אקדמי ✔️ ניסיון קודם בתפקיד אדמיניסטרטיבי ו/או מתן שירות ✔️ שליטה טובה ביישומי מחשב (Office, מערכות מידע) ✔️ יחסי אנוש מצוינים, אחריות ויכולת עבודה בצוות ובסביבה מרובת משימות ✔️ אנגלית ברמה טובה   📍 המשרה ממוקמת באוניברסיטת בן-גוריון 🕐 היקף משרה: 100% 💡 הערה: בסוף הפרויקט תינתן האפשרות להשתלב באוניברסיטה. 📧 הגשת מועמדות תיעשה דרך אתר האוניברסיטה. יש להיכנס לקישור הבא (מכרז 112-2026): https://bguhr.my.salesforce-sites.com/Gius?mode=jobs","📢 לפקולטה למדעי ההנדסה דרוש/ה רכז/ת אדמיניסטרטיבית לפרויקט מיוחד וארוך טווח!   🔍 מה כולל התפקיד? אחריות על מעטפת האדמיניסטרציה והתפעול של הפרויקט, כולל ריכוז משימות ניהוליות וארגוניות ומתן שירות שוטף לסטודנטים, סגל ומבקרים. התפקיד משלב עבודה מול מערכות מחשוב אוניברסיטאיות, סיוע בארגון אירועים וועדות"
4180137253d2,מרכז/ת תוכנית דן דוד לעמיתי בתר-דוקטורט בחקר העבר,"הפקולטה למדעי הרוח, אוניברסיטת תל אביב",תל אביב,anatl@tauex.tau.ac.il,2026-06-10,Biltiformali-Telegram,משרה מלאה,אקדמיה,ביניים,Nonprofit/NGO,"הזדמנות להצטרף לתוכנית בינלאומית מובילה בחקר העבר האנושי!  הפקולטה למדעי הרוח מגייסת מרכז/ת תוכנית דן דוד לעמיתי בתר-דוקטורט בחקר העבר (100% משרה).  אם יש לך ניסיון בניהול ותיאום תהליכים, עבודה מול גורמים בארץ ובחו""ל, ניהול תקציבים והפקת אירועים אקדמיים – מקומך איתנו.  התפקיד כולל: 🔹 ניהול ותפעול שוטף של תוכנית בינלאומית יוקרתית 🔹 עבודה מול חוקרים, עמיתים וגורמים אקדמיים בארץ ובעולם 🔹 ניהול תקציבים, מלגות והתקשרויות 🔹 ארגון כנסים, אירועים וביקורים אקדמיים 🔹 אחריות על אתר התוכנית והנוכחות ברשתות החברתיות  דרישות מרכזיות: ✔ תואר אקדמי ראשון (יתרון לתארים מתקדמים) ✔ ניסיון אדמיניסטרטיבי עצמאי ✔ עברית ואנגלית ברמה גבוהה מאוד ✔ יכולת עבודה עצמאית, יוזמה, ארגון ותיאום ברמה גבוהה ✔ יחסי אנוש מצוינים ותודעת שירות גבוהה  מעוניינים להצטרף לסביבה אקדמית בינלאומית, דינמית ומאתגרת?  נשמח להכיר אתכם! 📩 anatl@tauex.tau.ac.il","הזדמנות להצטרף לתוכנית בינלאומית מובילה בחקר העבר האנושי!  הפקולטה למדעי הרוח מגייסת מרכז/ת תוכנית דן דוד לעמיתי בתר-דוקטורט בחקר העבר (100% משרה).  אם יש לך ניסיון בניהול ותיאום תהליכים, עבודה מול גורמים בארץ ובחו""ל, ניהול תקציבים והפקת אירועים אקדמיים – מקומך איתנו.  התפקיד כולל: 🔹 ניהול ותפעול שו"
2f5bf2c79d87,רכז/ת שילוב אוכלוסיות ייחודיות,אוניברסיטת אריאל,,https://campaign.adamtotal.co.il?d=NagGaBAmoT8dEVYviB3GHQ%3d%3d,2026-06-10,Biltiformali-Telegram,משרה מלאה,אקדמיה,זוטר,Nonprofit/NGO,"סיימת תואר ראשון במדעי ההתנהגות או חינוך? אוניברסיטת אריאל מגייסת רכז/ת שילוב אוכלוסיות ייחודיות, עבודה עם סטודנטים עם מוגבלות.  במסגרת התפקיד: מענה בהיבט הלימודי, רגשי וחברתי, ליווי הסטודנטים ומענה לצרכיהם, ניהול וארגון סדנאות ועוד.   תפקיד שמאפשר דריסת רגל ראשונית בתחום הטיפול, מאפשר לרכוש ניסיון בעבודה מול אוכלוסיות מיוחדות.  משרה מלאה או משרה זמנית | אוניברסיטת אריאל  לפרטים נוספים והגשת מועמדות: https://campaign.adamtotal.co.il?d=NagGaBAmoT8dEVYviB3GHQ%3d%3d","סיימת תואר ראשון במדעי ההתנהגות או חינוך? אוניברסיטת אריאל מגייסת רכז/ת שילוב אוכלוסיות ייחודיות, עבודה עם סטודנטים עם מוגבלות.  במסגרת התפקיד: מענה בהיבט הלימודי, רגשי וחברתי, ליווי הסטודנטים ומענה לצרכיהם, ניהול וארגון סדנאות ועוד.   תפקיד שמאפשר דריסת רגל ראשונית בתחום הטיפול, מאפשר לרכוש ניסיון "
102f70ecef92,משרות שונות,מטאב / Correct Tech,"שדרות, קרית גת, קרית מלאכי, אשדוד, אשקלון",https://ttps://correct-tech.co.il/JI/727fde73-4720-41be-9f11-db9e673d5096,2026-06-10,Biltiformali-Telegram,,עסקי,,Nonprofit/NGO,📍שדרות | קרית גת | קרית מלאכי | אשדוד | אשקלון הגשה במייל: Ellas@matav.org.il  לכל המשרות שלנו >> https://correct-tech.co.il/JI/727fde73-4720-41be-9f11-db9e673d5096,📍שדרות | קרית גת | קרית מלאכי | אשדוד | אשקלון הגשה במייל: Ellas@matav.org.il  לכל המשרות שלנו >> https://correct-tech.co.il/JI/727fde73-4720-41be-9f11-db9e673d5096
de144d370f96,משרות שונות,Correct Tech,רמת גן | גבעתיים | פתח תקווה | קרית אונו,https://ttps://correct-tech.co.il/JI/727fde73-4720-41be-9f11-db9e673d5096,2026-06-10,Biltiformali-Telegram,,,,Nonprofit/NGO,📍רמת גן | גבעתיים | פתח תקווה | קרית אונו הגשה במייל: Ellas@matav.org.il  לכל המשרות שלנו >> https://correct-tech.co.il/JI/727fde73-4720-41be-9f11-db9e673d5096,📍רמת גן | גבעתיים | פתח תקווה | קרית אונו הגשה במייל: Ellas@matav.org.il  לכל המשרות שלנו >> https://correct-tech.co.il/JI/727fde73-4720-41be-9f11-db9e673d5096
