id,title,company,city,url,date_posted,source,work_type,sector,level,employer_type,description,raw_text
7a2e1061ada1,מנהיג/ה בנשמה,תנועת הרבעון הרביעי,,hr@q4israel.org.il,2026-06-02,Biltiformali-Telegram,,אחר,ניהולי,Nonprofit/NGO,"*תנועת הרבעון הרביעי מחפשת*  אנחנו מחפשים מנהיג/ה בנשמה, עם יכולת הנעה, הבנת שטח ותשוקה לבניית עתיד משותף טוב יותר.  רוצים להוביל איתנו? שלחו קו""ח ל hr@q4israel.org.il","*תנועת הרבעון הרביעי מחפשת*  אנחנו מחפשים מנהיג/ה בנשמה, עם יכולת הנעה, הבנת שטח ותשוקה לבניית עתיד משותף טוב יותר.  רוצים להוביל איתנו? שלחו קו""ח ל hr@q4israel.org.il"
3f961adcb298,מנהל/ת כספים ופיתוח עסקי,המועצה הישראלית לבנייה ירוקה,,noa.g@ilgbc.org,2026-06-02,Biltiformali-Telegram,משרה מלאה,עמותות,בכיר,Nonprofit/NGO,"דרוש/ה מנהל/ת כספים ופיתוח עסקי למועצה הישראלית לבנייה ירוקה – עמותה בצמיחה  המועצה הישראלית לבנייה ירוקה מובילה את תחום הקיימות sustainability  ובעלת השפעה על עתיד הבניה וסביבות החיים במדינת ישראל, מחפשת מנהל/ת כספים ופיתוח עסקי שייקחו חלק מרכזי בעיצוב והובלת הפעילות הארגונית.  זהו תפקיד אסטרטגי עם השפעה רבה על ניהול המשאבים, הפיתוח הכלכלי והמשך צמיחת הארגון.  תחומי אחריות: הובלת כלל הפעילות הפיננסית של העמותה בנייה, ניהול ובקרה של תקציב שנתי (כ- 3 מיליון ש״ח ובשאיפה להגדלת ההיקף) עבודה שוטפת מול מנכ״ל והנהלה הפקת דוחות כספיים, ניתוחים והמלצות לקבלת החלטות ניהוליות אחריות על הנהלת חשבונות ועבודה מול ועדת הביקורת של העמותה אחריות על רכזת הכספים של העמותה ועל מנה""ח (בין אם בתוך העמותה או במיקור חוץ) הכנת תלושי שכר חודשיים על בסיס נתוני מערכת נוכחות ניהול תזרים מזומנים ובקרה תקציבית שוטפת אחריות על עמידה בדרישות רגולציה ודיווח כספי של העמותה עבודה מול רו״ח מבקר כנדרש בחוק העמותות, בנקים וספקים שותפות בתהליכי גיוס משאבים ייעול תהליכים והטמעת כלים לניהול פיננסי מתקדם  מה אנחנו מחפשים – תנאי סף: רואה חשבון עם ניסיון של 5+ שנים מתוכן או בנוסף להן ניסיון של לפחות שנתיים בעבודה עם עמותות . לעניין ניסיון בעבודה עם עמותות, ייחשב גם ניסיון שנצבר במסגרת עבודה במשרד רו""ח בטיפול וביקורת על עמותות. ניסיון בניהול תקציבים, הנהלת חשבונות ובקרה פיננסית ניסיון של שנה אחת לפחות כחשב שכר תקשורת בין-אישית גבוהה ויכולת עבודה עם הנהלה בכירה גישה יוזמת ויכולת להוביל תהליכים  יתרון יינתן לבעלי: היכרות עם תהליכי גיוס כספים ועבודה מול תורמים, משקיעים וממשלה ראייה מערכתית ויכולת חשיבה אסטרטגית ניסיון בהוב","דרוש/ה מנהל/ת כספים ופיתוח עסקי למועצה הישראלית לבנייה ירוקה – עמותה בצמיחה  המועצה הישראלית לבנייה ירוקה מובילה את תחום הקיימות sustainability  ובעלת השפעה על עתיד הבניה וסביבות החיים במדינת ישראל, מחפשת מנהל/ת כספים ופיתוח עסקי שייקחו חלק מרכזי בעיצוב והובלת הפעילות הארגונית.  זהו תפקיד אסטרטגי עם"
7ac6d0259aff,עו״ס קהילתי/ת,בית המשפט הקהילתי בתל אביב,תל אביב,shirbu@court.gov.il,2026-06-02,Biltiformali-Telegram,משרה מלאה,ממשלתי,,Nonprofit/NGO,"קו""ח למייל: shirbu@court.gov.il  מחפשים תפקיד עם משמעות אמיתית?💪🏽  לבית המשפט הקהילתי בתל אביב דרוש/ה עו""ס קהילתי/ת!  זו ההזדמנות שלכם להשתלב בצוות מוביל בבית המשפט בתפקיד מאתגר, משמעותי ומלא השפעה","קו""ח למייל: shirbu@court.gov.il  מחפשים תפקיד עם משמעות אמיתית?💪🏽  לבית המשפט הקהילתי בתל אביב דרוש/ה עו""ס קהילתי/ת!  זו ההזדמנות שלכם להשתלב בצוות מוביל בבית המשפט בתפקיד מאתגר, משמעותי ומלא השפעה"
d88c5d8b47a2,מנהל/ת מחלקת פיתוח שירותים חברתיים אשכול רשויות המפרץ,אשכול רשויות המפרץ,,https://forms.office.com/pages/responsepage.aspx?id=tu_FVWPYU0qhavhBQAeXzOh6l7wU6MBAgJz_SV1Zrg5UOEtMSDFTS0RNNTRaMUZWRFEyU1lMUFNZNi4u&route=shorturl,2026-06-02,Biltiformali-Telegram,משרה מלאה,עמותות,ניהולי,Nonprofit/NGO,"מחפש/ת תפקיד עם משמעות והשפעה אזורית?✨ דרושה מנהל/ת מחלקת פיתוח שירותים חברתיים אשכול רשויות המפרץ  - החלפה לחל""ד -   *התפקיד כולל* - פיתוח, הקמה וניהול שירותים ופרויקטים חברתיים אזוריים באשכול. - יצירת תשתיות עבודה אזוריות בתחומים חברתיים כגון: רווחה, חינוך, בריאות, קהילה ועוד, בהתאם לתוכניות עבודה קיימות ועתידיות. - ניהול המחלקה, ובכלל זה ניהול עובדים, ניהול תקציב המחלקה.  הגשה עד: 9.6.2026 קישור להגשה - https://forms.office.com/pages/responsepage.aspx?id=tu_FVWPYU0qhavhBQAeXzOh6l7wU6MBAgJz_SV1Zrg5UOEtMSDFTS0RNNTRaMUZWRFEyU1lMUFNZNi4u&route=shorturl  פרטים נוספים על התפקיד: https://hamifrats.org.il/?page_id=245","מחפש/ת תפקיד עם משמעות והשפעה אזורית?✨ דרושה מנהל/ת מחלקת פיתוח שירותים חברתיים אשכול רשויות המפרץ  - החלפה לחל""ד -   *התפקיד כולל* - פיתוח, הקמה וניהול שירותים ופרויקטים חברתיים אזוריים באשכול. - יצירת תשתיות עבודה אזוריות בתחומים חברתיים כגון: רווחה, חינוך, בריאות, קהילה ועוד, בהתאם לתוכניות עבודה"
a3ca7ff108c9,מנהל/ת יישוב,יישוב באזור בנימין,בנימין,https://app.civi.co.il/promo/id=608974&src=17886,2026-06-01,Biltiformali-Telegram,משרה מלאה,ממשלתי,ניהולי,Nonprofit/NGO,"*מנהל/ת יישוב |מספר משרה: 608974*  ליישוב מוביל  באזור בנימין דרוש/ה מנהל/ת יישוב להובלת המערכת המוניציפלית והקהילתית של היישוב.  התפקיד כולל: ניהול שוטף של כלל מערכות היישוב, הובלת צוותי עובדים וספקים, ניהול תקציב ותוכניות עבודה, קידום פרויקטים ותשתיות, עבודה מול משרדי ממשלה, מועצה אזורית וגורמי חוץ, ומתן מענה שוטף לצורכי התושבים.  דרישות: ניסיון קודם בניהול מערכות מורכבות – חובה ניסיון בניהול תקציבים, עובדים ופרויקטים – חובה יכולת הובלה, יוזמה והנעת תהליכים יחסי אנוש מצוינים ויכולת עבודה מול מגוון גורמים היכרות עם המגזר הכפרי וההתיישבות – יתרון משמעותי נכונות לעבודה בשעות לא שגרתיות בעת הצורך  משרה מלאה, כולל זמינות בהתאם לצורכי היישוב תנאים טובים למתאימים  לשליחת קורות חיים:  skillhunter@app.civi.co.il *יש לציין מספר משרה בנושא המייל: 608974*  לפרטים נוספים ניתן לפנות בלינק: https://app.civi.co.il/promo/id=608974&src=17886","*מנהל/ת יישוב |מספר משרה: 608974*  ליישוב מוביל  באזור בנימין דרוש/ה מנהל/ת יישוב להובלת המערכת המוניציפלית והקהילתית של היישוב.  התפקיד כולל: ניהול שוטף של כלל מערכות היישוב, הובלת צוותי עובדים וספקים, ניהול תקציב ותוכניות עבודה, קידום פרויקטים ותשתיות, עבודה מול משרדי ממשלה, מועצה אזורית וגורמי חו"
22b34d4bbbd1,Research Worker for Viterbi Family Center for Public Opinion and Policy Research,Israeli Democratic Institute (IDI),,https://www.idi.org.il/about/jobs/wanted-research-worker-for-viterbi-family-center-for-public-opinion-and-policy-research/,2026-06-01,Biltiformali-Telegram,,אקדמיה,,Nonprofit/NGO,https://www.idi.org.il/about/jobs/wanted-research-worker-for-viterbi-family-center-for-public-opinion-and-policy-research/,https://www.idi.org.il/about/jobs/wanted-research-worker-for-viterbi-family-center-for-public-opinion-and-policy-research/
8fd71df1b910,מנהל/ת דיור חייל בודד,NBN - ארגון ישראלי לתמיכה בחיילים בודדים,,https://www.nbn.org.il/jobboard/job/lone-soldier-residence-manager/,2026-06-01,Biltiformali-Telegram,משרה מלאה,עמותות,,Nonprofit/NGO,https://www.nbn.org.il/jobboard/job/lone-soldier-residence-manager/,https://www.nbn.org.il/jobboard/job/lone-soldier-residence-manager/
84499746e2fe,רכז/ת תפעול אקדמי לסטודנטים ומרצים,אוניברסיטת רייכמן,הרצליה,mailto:cv@runi.ac.il,2026-06-01,Biltiformali-Telegram,משרה מלאה,אקדמיה,ביניים,Nonprofit/NGO,"🔹 דרוש/ה רכז/ת תפעול אקדמי לסטודנטים ומרצים 🔹           אוניברסיטת רייכמן, הרצליה ▪  תמיכה אדמיניסטרטיבית בתוכניות הלימוד ▪  ליווי ומתן שירות לסטודנטים ולמרצים ▪  תואר ראשון – חובה ▪  שליטה ב – Office כולל Excel משרה מלאה: א׳–ה׳ 16:30–07:30 + שעות נוספות לפי צורך 📩 קו״ח  cv@runi.ac.il","🔹 דרוש/ה רכז/ת תפעול אקדמי לסטודנטים ומרצים 🔹           אוניברסיטת רייכמן, הרצליה ▪  תמיכה אדמיניסטרטיבית בתוכניות הלימוד ▪  ליווי ומתן שירות לסטודנטים ולמרצים ▪  תואר ראשון – חובה ▪  שליטה ב – Office כולל Excel משרה מלאה: א׳–ה׳ 16:30–07:30 + שעות נוספות לפי צורך 📩 קו״ח  cv@runi.ac.il"
6a36eae52bce,משרה בחברת TopMatch,TopMatch,,https://careers.topmatch.co.il/pra/,2026-06-01,Biltiformali-Telegram,,עסקי,,Nonprofit/NGO,לפרטים נוספים והגשת מועמדות: https://careers.topmatch.co.il/pra/,לפרטים נוספים והגשת מועמדות: https://careers.topmatch.co.il/pra/
f2dfd32641cd,ר׳ תחום רווחה,אגף שיקום טבריה,טבריה,https://t.me/biltiformali/33895,2026-06-01,Biltiformali-Telegram,משרה מלאה,רווחה,בכיר,Nonprofit/NGO,מכרז פומבי - ר’ תחום רווחה באגף שיקום טבריה.pdf,מכרז פומבי - ר’ תחום רווחה באגף שיקום טבריה.pdf
