title,company,location,date,deadline,url,jobcode,campus,department,workplace_type,description,requirements
ראש תחום אסיה-פסיפיק- הרשות לבינלאומיות,האוניברסיטה העברית בירושלים,ירושלים,2026-06-17,2026-06-30,https://huji.hunterhrms.com/job-details/?jobcode=JB-5064,JB-5064,קמפוס הר הצופים,,onsite,"בשנים האחרונות האוניברסיטה העברית פועלת נמרצות בפיתוח וחיזוק קשרים בינלאומיים אקדמיים עם מוסדות וגופים באזור אסיה-פסיפיק, עם מיקוד אסטרטגי בהודו, סין, סינגפור, יפן, דרום קוריאה ואוסטרליה. ייעודו המרכזי של התפקיד הוא ייזום, טיפוח וחיזוק פעילות אקדמית בינלאומית והגדלה של היקף הפעילות בהתאם ליעדים האסטרטגיים של האוניברסיטה.
•	הובלת תהליכים של יצירת התקשרויות פורמליות לקידום קשרים אקדמיים בהוראה ובמחקר ותחזוקת הסכמי שת""פ בינלאומיים קיימים בין האוניברסיטה העברית ומוסדות אקדמיים באזור אסיה-פסיפיק.
•	תמיכה בקידום גיוס של סטודנטים מאסיה.
•	ריכוז, ליווי ותמיכה בתוכניות משותפות לתארים עם מוסדות אקדמיים באסיה-פסיפיק.
•	ייזום פרויקטים של שיתוף פעולה בינלאומי, כולל תקשורת שוטפת עם שותפים בינלאומיים וגורמים שונים באוניברסיטה, הכנת חומרי רקע ודו""חות מעקב ועוד.
•	קידום ניידות בינלאומית והזדמנויות לשיתוף פעולה בינלאומי, כולל ריכוז קולות קוראים לתוכניות בינלאומיות ושיתופי פעולה מחקריים, הנגשת מידע אודות מימון ומלגות ועוד.
•	ייצוג האוניברסיטה במגעים לשותפויות עם רשויות וגופים שונים.
•	ייצוג האוניברסיטה באירועים וירידים רלוונטיים.
•	תכנון וליווי ביקורים ומשלחות.
•	משימות נוספות בהתאם להוראות הממונים.","•	תואר אקדמי. תואר שני ו/או תואר בלימודי אסיה- יתרון.
•	ניסיון מוכח בפיתוח קשרים ושיתופי פעולה אקדמיים. קשרים עם אסיה-פסיפיק – יתרון.
•	היכרות/ניסיון במערכת השכלה הגבוהה של הודו וסין- יתרון .
•	ידיעת השפה העברית ואנגלית ברמה שפת אם. שפות אסיאתיות ברמה טובה מאוד, כולל יכולת ניסוח בכתב ובעל-פה- יתרון.
•	שליטה מלאה ביישומי Office.
•	יכולת הובלת פרויקטים והנעת אנשים, יוזמה, יחסי אנוש מצוינים ותודעת שרות גבוהה.
•	יכולת למידה עצמאית ויכולת ארגונית גבוהה.
•	נכונות ויכולת לעבודה בשעות נוספות ובלתי שגרתיות, בהתאם לצורך.
היקף:	משרה מלאה"
עובד/ת מעבדה-בית הספר לרפואה וטרינרית-חקלאות,האוניברסיטה העברית בירושלים,ירושלים,2026-06-17,2026-06-30,https://huji.hunterhrms.com/job-details/?jobcode=JB-5063,JB-5063,"הפקולטה לחקלאות, מזון וסביבה ע""ש רוברט ה. סמית ברחובות",,onsite,"•	תמיכה מקצועית ועבודה מעשית בתחומים של ביולוגיה מולקולרית, עבודה עם חומר מולקולרי, תאים, תרביות רקמה ומודלים של עכברים.
•	סיוע בניהול אדמיניסטרטיבי של המעבדה ובכלל זה הזמנת ציוד וחומרים, מעקב אחר מלאי ועבודה מול ספקים.
•	תשתיות ונהלים: אחריות על תיעוד, סדר ועמידה בנהלי בטיחות, סטריליות, תחזוקת ציוד וארגון תשתיות המחקר במעבדה.
•	מתן הדרכה ותמיכה מקצועית לסטודנטים, חניכה וליווי מקצועי שוטף של סטודנטים וחברי צוות, לרבות הוראה מעשית של שיטות עבודה, פתרון בעיות ניסוייות וסיוע בקידום פרויקטים.
•	אחריות ואכיפה של נהלי העבודה ובטיחות במעבדה.
•	כתיבת דוחות, סיכום והצגת תוצאות.
•	מטלות נוספות בהתאם להוראות הממונים.","•	תואר ראשון במדעי החיים. תואר שני/שלישי- יתרון.
•	ניסיון בעבודת מעבדה.
•	ניסיון בעבודה עם תרביות רקמה. ניסיון בתרביות תאים  IPSC/ES- יתרון.
•	ניסיון מולקולרי – יתרון.
•	ניסיון בעבודה עם חיות מעבדה - יתרון
•	שליטה מלאה ביישומי Office ואינטרנט.
•	ידיעת השפה העברית על בוריה ואנגלית ברמה טובה.
•	יכולת הדרכה, יוזמה, יחסי אנוש מעולים, יכולת עבודה בצוות ויכולת למידה.
היקף:	חצי משרה"
עובד/ת מקצועי/ת – אחזקת מבנים- האגף לבינוי ותשתיות,האוניברסיטה העברית בירושלים,ירושלים,2026-06-16,,https://huji.hunterhrms.com/job-details/?jobcode=JB-5018,JB-5018,"קמפוס  ע""ש אדמונד י.ספרא",,onsite,"•	ביצוע עבודות תחזוקה כלליות.
•	ביצוע עבודות בינוי קלות בקמפוס (תיקוני צבע, עבודות גבס, חיפויים וכיו""ב).
•	טיפול ומענה לתקלות שבר בתחומים שונים: פרזול, נגרות, מסגרות קלה.
•	ביצוע התקנות קטנות בהתאם לדרישות המזמין ובכפוף לנהלי העבודה.
•	אחריות על תחזוקת השטחים הפתוחים בקמפוס (גדרות ומעקות, מחסומים, ריהוט חוץ, ניקוזים, שילוט, פחי אשפה וכיו""ב).
•	תחזוקת מגרשי החנייה בקמפוס לרבות סימון, ניקיון, תמרורים, שערים ועוד.
•	טיפול בקריאות בתחומי האחריות הנ""ל (כרטיסי שבר ממוקד התקלות) לרבות סגירת הכרטיסים בגמר הטיפול בתקלה.
•	משימות נוספות בהתאם לדרישות הממונה.
•	העבודה בקמפוס אדמונד י. ספרא, גבעת רם.","•	12 שנות לימוד.
•	כישורים באחד או יותר מהתחומים הבאים: תחזוקת מבנים, מסגרות, זגגות, נגרות, מנעולנות.
•	ניסיון מקצועי של שנתיים לפחות.
•	ידע בתחום המיזוג-  יתרון.
•	ידיעת השפה העברית על בוריה.
•	הכרות עם יישומי Office.
•	יחסי אנוש טובים וכושר ארגון.
•	נכונות לעבודה בשעות בלתי שגרתיות בתקופות לחץ.
היקף: משרה מלאה."
מנהלן/ית הוראה ותלמידים- הפקולטה למשפטים,האוניברסיטה העברית בירושלים,ירושלים,2026-06-15,2026-06-28,https://huji.hunterhrms.com/job-details/?jobcode=JB-4935,JB-4935,קמפוס הר הצופים,,onsite,"•	ריכוז וטיפול בפניות תלמידי בוגר ובכלל זה: סיוע ברישום לקורסים, מתן מידע על תכנית הלימודים, הנפקת אישורים לראיונות ולהתמחות ועוד.
•	קבלת קהל ומתן מידע לסטודנטים בנושאי הוראה ותלמידים.
•	טיפול והכנסת שאלוני בחינות למערכת מודל בחינות.
•	אישור ציוני קורסי בחירה וסמינרים במערכת האורביט, כולל ניהול בקשות להארכת זמן וטיפול בערעורים.
•	מעקב אחר התקדמות הסטודנטים בהתאם לדרישות התואר
•	ריכוז פניות ותמיכה במערכת האורביט מול גורמים אחרים במזכירויות החוגים של משפטים וקרימינולוגיה
•	עבודה משרדית שוטפת במזכירות תלמידים: מענה לפניות טלפוניות ופניות בדוא""ל ממרצים וסטודנטים והפקת דוחות נתונים.
•	סיוע בארגון טקסים ואירועים של הפקולטה.
•	מטלות נוספות בהתאם להוראות הממונים.","•	תואר אקדמי.
•	ניסיון בעבודה בנושאי הוראה ותלמידים - יתרון.
•	ניסיון בעבודה עם מערכות ממוחשבות של האוניברסיטה (אורביט ומודל) - יתרון.
•	שליטה מלאה ביישומי Office ואינטרנט, בפרט ב- Excel.
•	ידיעת השפה העברית על בוריה ואנגלית ברמה טובה.
•	יכולת עבודה בצוות, תודעת שירות גבוהה, כושר ארגון ועמידה בלוח זמנים.
היקף:  משרה מלאה"
עובד/ת מעבדה-מרכז אדמונד ולילי ספרא למדעי המוח,האוניברסיטה העברית בירושלים,ירושלים,2026-06-15,2026-06-28,https://huji.hunterhrms.com/job-details/?jobcode=JB-5061,JB-5061,"קמפוס  ע""ש אדמונד י.ספרא",,onsite,"•	תכנון, ביצוע והיערכות לניסויים כולל הכנת חומרים.
•	השתתפות בטיפול השוטף בבעלי חיים, עבודה עם בית החיות.
•	מתן הדרכה ותמיכה מקצועית לסטודנטים.
•	סיוע בניהול אדמיניסטרטיבי של המעבדה ובכלל זה הזמנת ציוד וחומרים, מעקב אחר מלאי ועבודה מול ספקים.
•	אחריות על ניהול כל התקציבים במעבדה, ארגון המלגות.
•	אחריות ואכיפה של נהלי העבודה והבטיחות במעבדה.
•	מטלות נוספות בהתאם להוראות הממונים.","•	תואר ראשון במדעי החיים/ טבע/ מוח. תואר שני בתחום רלוונטי - יתרון.
•	ניסיון בעבודת מעבדה.
•	שליטה מלאה ביישומי Office ואינטרנט.
•	ידיעת השפה העברית על בוריה ואנגלית ברמה טובה.
•	יכולת הדרכה, יוזמה, יחסי אנוש מעולים, יכולת עבודה בצוות ויכולת למידה.
היקף:	75%  משרה"
רכז/ת תקשורת ישראלית-אגף שיווק ותקשורת,האוניברסיטה העברית בירושלים,ירושלים,2026-06-15,,https://huji.hunterhrms.com/job-details/?jobcode=JB-5010,JB-5010,קמפוס הר הצופים,,onsite,"•	ביצוע תחקירים וכתיבת הודעות לתקשורת אודות מחקרים בתחומי ידע רחבים.
•	הנגשת תכנים אקדמיים לציבור הרחב.
•	ליווי כנסים ואירועים והפצתם לכלי התקשורת.
•	התנהלות מול סגל האוניברסיטה וסטודנטים.
•	מענה לפניות עיתונאים.
•	סיוע בניהול רשתות חברתיות.
•	 משימות נוספות בהתאם להוראות הממונים.
דיווח לדובר/ת האוניברסיטה","•	תואר אקדמי. סטודנטים לפי שעות באוניברסיטה העברית הנמצאים בשנתם האחרונה לתואר.
•	ניסיון בדוברות/ עיתונאות/ יחסי ציבור.
•	ידע בתוכנות אופיס וכלי AI.
•	ידיעת השפה העברית על בוריה ואנגלית ברמה טובה.
• סדר וארגון, יכולת עבודה תחת לחץ וריבוי משימות.
•	סקרנות, עבודת צוות, יצירתיות ותקשורת בין אישית טובה מאוד.
•	נכונות לעבוד מעבר לשעות העבודה הרגילות, בהתאם לצרכי העבודה.
היקף:	משרה מלאה"
"עובד/ת מעבדה- היחידה לציוד בין- מחלקתי- הפקולטה לחקלאות, מזון וסביבה ע""ש רוברט ה. סמית",האוניברסיטה העברית בירושלים,ירושלים,2026-06-12,,https://huji.hunterhrms.com/job-details/?jobcode=JB-5060,JB-5060,"הפקולטה לחקלאות, מזון וסביבה ע""ש רוברט ה. סמית ברחובות",,onsite,"•	תפעול, תחזוקה ויישום שיטות אנליטיות במערכות LC MS, GC MS, HPLC  ומכשירי MS  מתקדמים נוספים.
•	פיתוח ואופטימיזציה של שיטות אנליטיות בהתאם לצורכי חוקרים ויחידות מחקר.
•	סיוע בניהול האדמיניסטרטיבי של המעבדה הכולל מעקב אחר מלאי וביצוע הזמנות ציוד ועבודה מול ספקים.
•	הכנת דגימות לניתוח: מיצוי, ניקוי, ריכוז ושיטות הכנה מתקדמות.
•	ניתוח נתונים, עיבוד תוצאות, כתיבת דוחות מקצועיים והצגת ממצאים.
•	הדרכה ומתן תמיכה מקצועית לחוקרים ולסטודנטים במעבדה.
•	עבודה בסביבה מחקרית רב תחומית תוך הקפדה על איכות, דיוק ועמידה בסטנדרטים מקצועיים גבוהים.","•	תואר שני בבכימיה או ביוכימיה  או תחום רלוונטי. דוקטורט PhD))- יתרון.
•	ניסיון מעשי בהפעלת מערכות  Mass Spectrometr (יון כרומטוגרף ,GC MS  MS-LC ו HPLC).
•	ניסיון בהכנת דגימות מורכבות ובשיטות אנליטיות מתקדמות.
•	ידע נרחב במטבולומיקה, כולל עבודה עם פרופילים מטבוליים, זיהוי מטבוליטים וניתוח נתונים.
•	יכולת גבוהה בניתוח נתונים, עיבוד תוצאות וכתיבת דוחות.
•	שליטה בתוכנות עיבוד נתוני MS כגון:, Xcalibur, MassHunter   או דומות.
•	שליטה מלאה ביישומי office ואינטרנט.
•	ידיעת השפה העברית על בוריה והשפה האנגלית ברמה טובה.
•	יחסי אנוש טובים, דייקנות, כושר ארגון וסדר ויכולת עבודה בצוות.
היקף:	משרה מלאה."
עוזר/ת לענייני הוראה-הפקולטה לרפואה-בית הספר לריפוי בעיסוק,האוניברסיטה העברית בירושלים,ירושלים,2026-06-11,2026-06-24,https://huji.hunterhrms.com/job-details/?jobcode=JB-4972,JB-4972,קמפוס הר הצופים,,onsite,"•	מתן מידע למתעניינים בלימודים בחוג, קבלת קהל ומענה לפניות.
•	טיפול בהליך מיון וקבלה ללימודים ביה""ס הכולל – שיווק התוכנית, מתן מידע, ריכוז ועדות קבלה, זימון מועמדים ומראיינים, הכנת תיקי ראיונות, דיווח קבלה.
•	סיוע בהכנת תכנית לימודים עם יו""ר אקדמי, שיבוץ קורסים ומרצים, תיאום כיתות הוראה במערכות השונות וטיפול בהקצאות קורסים.
•	טיפול בסטודנטים ובכלל זה ניהול מידע אישי, מתן מענה לפניות, רישום לקורסים, מתן פטורים , התאמות והקלות, מניעת נשירה, הנפקת אישורים וטיפול במלגות.
•	סיוע בטיפול בבוגרים המתגוררים בחו""ל, הנפקת אישורים למוסדות לימודים בינלאומיים וכו'.
•	אחריות וטיפול על דיווח ציונים.
•	אחריות על הגשת תזות ומבחני גמר.
•	סגירת תארים, הנפקת תעודות סיום.
•	ארגון אירועים, טקסים וסמינרים ובפרט ימי אוריינטציה, ימים פתוחים ועוד.
•	סיוע בריכוז וועדות בית הספר, הכנת חומרי רקע ודוחות, כתיבת פרוטוקולים והכנת חומרים לאקרדיטציה וניטור.
•	אחריות לעדכון אתר אינטרנט של בית הספר ופרסום במדיה החברתית.
•	מטלות נוספות בהתאם להוראות הממונים.","•	תואר אקדמי.
•	ניסיון בעבודה אדמיניסטרטיבית.
•	הכרת מערכות הוראה ותלמידים- יתרון.
•	שליטה מלאה ביישומי Office ואינטרנט, ו-EXCEL בפרט.
•	ידיעת השפה העברית על בוריה ואנגלית ברמה טובה.
•	תודעת שירות גבוהה, יחסי אנוש מעולים ויכולת עבודה בצוות.
•	כושר ארגון, דייקנות ועמידה בלוחות זמנים.
•	נכונות לעבודה בשעות נוספות, בהתאם לצורך.
היקף:	משרה מלאה"
סט-אפיסט/ית ומתכנת/ת CNC- מכון רקח לפיסיקה- בית המלאכה-טבע,האוניברסיטה העברית בירושלים,ירושלים,2026-06-10,2026-06-23,https://huji.hunterhrms.com/job-details/?jobcode=JB-5026,JB-5026,"קמפוס  ע""ש אדמונד י.ספרא",,onsite,"אחריות על מרכז העיבוד ותכנון מכני ובכלל זה:
•	תכנון ממוחשב של חלקים מכאניים ומערכות מורכבות.
•	הוצאת שרטוטים טכניים לייצור.
•	הובלת פרויקטים מתכנון לשלב ייצור.
•	בניית Set-Up לייצור במכונת CNC (HAAS)
•	הכרות עם מכונות CNC .
•	מטלות נוספות בהתאם להוראות הממונים.","•	תעודת מהנדס/הנדסאי/תואר רלוונטי אחר. תעודה בתחום המכונות- יתרון. לחליפין תישקל מועמדותם של בוגרי קורסים בתחום CNC.
•	ניסיון של שנתיים לפחות בתכנות והפעלת CNC וכן בעבודה בממשקי תוכנות תכנון וייצור בעזרת מחשב (תיב""מ).
•	הכרות עם תוכנות  solidworks ו .solidCAM
•	ניסיון בעיבוד שבבי קונבנציונלי- יתרון.
•	ידיעת השפה העברית ברמה טובה מאד ואנגלית טכנית ברמה טובה.
•	שליטה מלאה ביישומי Office  ואינטרנט.
•	תודעת שירות גבוהה, יחסי אנוש טובים ויכולת עבודה בצוות.
היקף:	משרה מלאה"
עוזר/ת לענייני הוראה- הפקולטה למשפטים- המכון לקרימינולוגיה,האוניברסיטה העברית בירושלים,ירושלים,2026-06-10,,https://huji.hunterhrms.com/job-details/?jobcode=JB-4964,JB-4964,קמפוס הר הצופים,,onsite,"טיפול שוטף במערך הלימודים של תלמידי המוסמך במכון לקרימינולוגיה ובכלל זה:
•	טיפול בוועדות קבלה וועדות הוראה, דיווחי ציונים וסגירת תארים.
•	בניית תוכניות הלימודים לכל תארי ומסלולי המכון.
•	טיפול בשנתון המכון וטיפול במערכת השנתון-נט לאורך כל השנה.
•	ריכוז הוועדה ללימודים מתקדמים.
•	ארגון טקס סיום לימודי המוסמך, ימי אוריינטציה, ימים פתוחים.
•	סיוע בריכוז ועדת פרסים, אירועים וכנסים של המכון.
•	קיום קשר רציף עם גורמים בפקולטה ומחוצה לה בענייני הוראה ותלמידים, תוכניות לימודים ואישורי מל""ג.
•	שיווק תוכניות המוסמך, ייעוץ למועמדים ולתלמידי המוסמך.
•	אחריות על עריכה והפקה של החומר הפרסומי של המכון ושל ידיעון המכון ""הקרימיניתון"".
•	משימות נוספות בהתאם להוראת הממונים.","•	תואר אקדמי/ *סטודנטים לפי שעות באוניברסיטה העברית הנמצאים בשנתם האחרונה לתואר.
•	ניסיון קודם בעבודה אדמיניסטרטיבית.
•	ניסיון עבודה קודם בנושאי הוראה ותלמידים – יתרון.
•	היכרות עם מבנה ויחידות האוניברסיטה-יתרון.
•	היכרות עם מערכות ממוחשבות של מנהל תלמידים (אורביט, שנתון) – יתרון.
•	שליטה מלאה בישומי office ואינטרנט.
•	ידיעת השפה העברית על בוריה ואנגלית ברמה טובה.
•	כושר ארגון ותודעת שרות גבוהה, יחסי אנוש טובים ודיסקרטיות.
•	נכונות לעבודה בשעות נוספות בהתאם לצורך.
היקף:	משרה מלאה."
