title,company,location,date,deadline,url,jobcode,campus,department,workplace_type,description,requirements
מזכיר/ה לענייני הוראה - בית הספר לרפואה– הפקולטה לרפואה,האוניברסיטה העברית בירושלים,ירושלים,2026-05-23,2026-06-04,https://huji.hunterhrms.com/job-details/?jobcode=JB-5025,JB-5025,קמפוס עין כרם,,onsite,"ניהול צוות המזכירות לענייני הוראה ותלמידים של בית הספר לרפואה ואחריות לביצוע התפקידים המוטלים על המזכירות ובכלל זה:
•	תכנון ובניית תוכנית הלימודים בשנים הפרה-קליניות והקליניות.
•	בניית לוח הבחינות בתיאום עם נציגי הסטודנטים והחוגים.
•	 טיפול במלגות ביה""ס ובפרסים.
•	אחריות על הליכי הרישום והקבלה וריכוז פעילות ועדת הקבלה.
•	טיפול בסטודנטים בתואר ראשון ושני: מתן עזרה בבעיות הקשורות ללימודים, ציונים, מתן אישורים, טיפול בסקר הערכת ההוראה, סגירת תארים, טיפול בבחינות גמר ועוד.
•	אחריות על ועדות הוראה (קליני ופרה-קליני), הכנת חומרי רקע, כתיבת פרוטוקולים ומעקב אחרי ביצוע ההחלטות.
•	סיוע וייעוץ לסגל האקדמי והמנהלי הרלוונטי בכל הקשור לנהלי הוראה ולתקנוני האוניברסיטה.
•	שותפות בהובלת תהליכי שיפור השירות לסטודנטים, כולל הדרכת צוות המזכירות והטמעת תכנים רלבנטיים.
•	טיפול בבעיות אקדמיות חריגות, השתתפות בוועדות משמעת , ריכוז ועדות קידום, בעיות פרט, ערעורים על החלטות ועדת הוראה וכיו""ב.
•	אחריות על תכנון, ארגון והוצאה לפועל של טקסים.
•	עבודה שוטפת מול גורמי פנים וחוץ אוניברסיטאיים לרבות מול ביה""ח הדסה.
•	מטלות נוספות בהתאם להנחיות הנהלת הפקולטה והמנהלים האקדמיים.","•	תואר אקדמי. תואר שני- יתרון.
•	ניסיון בעבודה בנושאי הוראה ותלמידים – יתרון.
•	היכרות עם תוכנות ההוראה, הרישום והבחינות האוניברסיטאיות.
•	ניסיון בניהול צוות עובדים-יתרון.
•	שליטה מלאה ביישומי Office ואינטרנט ויכולת למידה של מערכות ממוחשבות.
•	 ידיעת השפה העברית על בוריה ואנגלית ברמה טובה.
•	יחסי אנוש מעולים, יוזמה, כושר ארגון, יכולת הנעה ותודעת שירות גבוהה.
•	נכונות ויכולת לעבודה בשעות נוספות, בהתאם לצורך.
תקן:  38-41 בדירוג מח""ר. המשרה כוללת רמת רכב ב + 150 קילומטרים
היקף:  משרה מלאה"
מתאם/ת מחשוב-הפקולטה למתמטיקה ולמדעי הטבע – המכון למדעי החיים,האוניברסיטה העברית בירושלים,ירושלים,2026-05-23,2026-06-04,https://huji.hunterhrms.com/job-details/?jobcode=JB-5041,JB-5041,"קמפוס  ע""ש אדמונד י.ספרא",,onsite,"מתן שירותי תמיכה במחשוב, ובכלל זה:
•	אחריות על הפעלת ותחזוקת המחשבים והציוד הנלווה במכון, כולל מענה מידי לקריאות ולתקלות, התקנות ושדרוגים.
•	מתן סיוע, הדרכה ותמיכה לעובדי המכון בתפעול הציוד ובשימוש בתוכנות.
•	 תמיכה אפליקטיבית בתוכנות קיימות כגון תוכנות Office ומערכות פנים -אוניברסיטאיות והטמעת תוכנות חדשות למנהל ומחקר.
•	סיוע ותמיכה בטכנולוגיות הוראה לרבות עבודה ב-Moodle ו-Tomax ,קורסים מקוונים ומצולמים ומעבר לביצוע בחינות ממוחשבות.
•	תחזוקה שוטפת של אתר האינטרנט של המכון וסיוע בניהול התוכן.
•	תחזוקה של שרתי LINUX  ועבודה עם שירותי אחסון.
•	אפיון חומרות מתאימות עבור מחקר.
•	ייעוץ בנושא רכש מערכות מחשוב, חומרה ותוכנה.
•	פתיחת חשבונות מחשב, דוא""ל וגישה מרחוק לפי הוראות האגף למחשוב.
•	תחזוקת ציוד מולטימדיה בשיתוף עם אנשי אגף מחשוב.
•	משימות נוספות בהתאם להנחיות הממונים.
הנחייה מקצועית ודיווח למתאם מערכות מידע ומחשוב פקולטאי","•	תעודת בגרות מלאה והכשרה פורמאלית מוכחת בתחום המחשוב או תואר בוגר במדעי המחשב או הנדסאי תוכנה/מחשבים.
•	ניסיון בתמיכה במשתמשים ובהתקנת מחשבים וציוד ממוחשב, בהגדרת התחברות מחשבים לרשת ולציוד היקפי וכן באיתור וטיפול בתקלות.
•	הכרות עם Moodle – יתרון.
•	הכרת מערכת הפעלה Microsoft ותוכנות Windows לעומק.
•	ידע במערכות Linux  ו- OSX/macOS. – יתרון.
•	היכרות בסיסית של פרוטוקולי רשת ותוכנות, כגון TCP/IP, RDP, NFS, CIFS, FTP SSH – יתרון.
•	שליטה מלאה ביישומי Office ואינטרנט.
•	ידיעת השפה העברית על בוריה ואנגלית טכנית ברמה טובה.
•	יכולת עבודה עצמאית, יחסי אנוש מעולים, יוזמה ותודעת שירות גבוהה.
•	נכונות לעבודה בשעות עבודה לא שגרתיות ובשעות נוספות בהתאם לצורך.
היקף:	משרה מלאה"
עובד/ת מעבדה- בית הספר לרוקחות,האוניברסיטה העברית בירושלים,ירושלים,2026-05-23,2026-06-04,https://huji.hunterhrms.com/job-details/?jobcode=JB-4998,JB-4998,,,onsite,"השתתפות בניהול השוטף של שתי מעבדות החוקרות כאב והתמכרות ובכלל זה:
•	תמיכה מקצועית וטכנית במחקרים המתנהלים במעבדות המחקר.
•	עיבוד וניתוח נתוני המחקר במעבדה, לרבות הפקת דוחות וממצאים.
•	סיוע וייעוץ לצוות, סטודנטים וחוקרים בעבודתם במעבדת המחקר.
•	אחריות ואכיפה של נהלי העבודה במעבדה.
•	סיוע בניהול האדמיניסטרטיבי של המעבדה ובכלל זה: הזמנת ציוד וחומרים, מעקב אחר מלאי ועבודה מול ספקים.
•	הדרכת סטודנטים בנושאי בטיחות במעבדה.
•	הפעלת הציוד והמכשור במעבדה ואחזקתו השוטפת.
•	משימות נוספות בהתאם להוראות הממונים.","•	תואר שני במדעים ניסויים. תואר שלישי- יתרון.
•	ניסיון בשיטות מחקר במדעי החיים, אלקטרופיזיולגיה/ביולוגיה מולקולרית/ביוכימיה – יתרון.
•	ניסיון בעבודה עם עכברים - יתרון.
•	שליטה מלאה ביישומיOffice   ואינטרנט.
•	ידיעת השפה העברית על בוריה והשפה האנגלית ברמה טובה.
•	יכולת עבודה בצוות, יכולת הדרכה ויחסי אנוש מצוינים.
•	כושר ארגון, יכולת עמידה בריבוי משימות, יוזמה, סקרנות וחריצות.
•	נכונות ויכולת לעבוד בשעות נוספות, במידת הצורך.
היקף:  משרה מלאה"
עובד/ת מקצועי/ת – אחזקת מבנים-האגף לבינוי ותשתיות,האוניברסיטה העברית בירושלים,ירושלים,2026-05-23,2026-05-25,https://huji.hunterhrms.com/job-details/?jobcode=JB-5046,JB-5046,קמפוס עין כרם,,onsite,"•	ביצוע עבודות תחזוקה כלליות.
•	ביצוע עבודות בינוי קלות בקמפוס (תיקוני צבע, עבודות גבס, חיפויים וכיו""ב).
•	טיפול ומענה לתקלות שבר בתחומים שונים: פרזול, נגרות, מסגרות קלה.
•	ביצוע התקנות קטנות בהתאם לדרישות המזמין ובכפוף לנהלי העבודה.
•	אחריות על תחזוקת השטחים הפתוחים בקמפוס (גדרות ומעקות, מחסומים, ריהוט חוץ, ניקוזים, שילוט, פחי אשפה וכיו""ב).
•	תחזוקת מגרשי החנייה בקמפוס לרבות סימון, ניקיון, תמרורים, שערים ועוד.
•	טיפול בקריאות בתחומי האחריות הנ""ל (כרטיסי שבר ממוקד התקלות) לרבות סגירת הכרטיסים בגמר הטיפול בתקלה.
•	משימות נוספות בהתאם לדרישות הממונה.
•	העבודה בקמפוס עין כרם.","•	12 שנות לימוד.
•	כישורים באחד או יותר מהתחומים הבאים: תחזוקת מבנים, מסגרות, זגגות, נגרות, מנעולנות.
•	ניסיון מקצועי של שנתיים לפחות.
•	ידע בתחום המיזוג-  יתרון.
•	ידיעת השפה העברית על בוריה.
•	הכרות עם יישומי Office.
•	יחסי אנוש טובים וכושר ארגון.
•	נכונות לעבודה בשעות בלתי שגרתיות בתקופות לחץ.
היקף:	משרה מלאה"
רכז/ת תמיכה בטכנולוגיות להוראה ולמידה- הפקולטה לרפואה,האוניברסיטה העברית בירושלים,ירושלים,2026-05-23,2026-06-03,https://huji.hunterhrms.com/job-details/?jobcode=JB-5000,JB-5000,קמפוס עין כרם,,onsite,"הובלה והטמעה של מערכות למידה ממוחשבות ופתרונות דיגיטליים תומכי הוראה ולמידה בקרב סגל אקדמי ומנהלי ובכלל זה:
•	מתן תמיכה טכנית בתחום הבחינות הממוחשבות, פיקוח, בקרה וניטור הבחינה בזמן אמת.
•	הטמעה והדרכה של תוכנות וטכנולוגיות חדשניות בתחומי ההוראה והלמידה והטמעתן אצל המשתמשים.
•	מתן מענה שוטף לפניות משתמשים, טיפול בתקלות ומתן פתרונות מהירים בשטח תוך תיעדוף משימות ועבודה בסביבה מרובת ממשקים.
•	אחריות כוללת על הכלים הטכנולוגיים בסביבת ההוראה, בשיתוף עם יה""ל.
•	אחריות על ניהול מערכת הסקרים בשנים הקליניות לרבות פיקוח ובקרה של הזנת הנתונים.
•	קשר עם אגף המחשוב ומימוש הנחיות האגף והנהלת האוניברסיטה בהיבטים טכנולוגיים.
•	אחריות והובלה מקצועית של צוות עוזרי הוראה.
•	התפקיד ממוקם ביחידה לחינוך רפואי ובממשקי עבודה עם היחידה לשירותי הוראה.
•	מטלות נוספות בהתאם להנחיות הממונים.","•	תואר אקדמי. תואר בטכנולוגיות למידה/ מערכות מידע/ חינוך/ מדעי המחשב או תואר שני- יתרון.
•	ידע וניסיון במערכות למידה ממוחשבות. הכרת מערכת Moodle- יתרון.
•	ניסיון בעבודה בסביבה אקדמית- יתרון .
•	ניסיון בניהול והובלת צוות עובדים- יתרון.
•	שליטה מלאה ביישומי Office ואינטרנט.
•	ידיעת השפה העברית על בוריה ואנגלית ברמה טובה.
•	יחסי אנוש מצוינים ויכולת עבודה עם קהל מגוון ובממשקים מרובים.
•	יכולת עבודה בסביבה מורכבת ומשתנה, יוזמה, חדשנות וחשיבה אסטרטגית.
היקף:	משרה מלאה"
טכנאי/ת מכניקה בכיר/ה-מכון רקח לפיסיקה -טבע,האוניברסיטה העברית בירושלים,ירושלים,2026-05-23,2026-06-02,https://huji.hunterhrms.com/job-details/?jobcode=JB-5050,JB-5050,"קמפוס  ע""ש אדמונד י.ספרא",,onsite,"•	ייצור חלקים למערכות מחקר והוראה בעיבוד שבבי, כולל כרסום וחריטה.
•	יכולת עבודה עם מגוון חומרים: מתכות, חומרים פלסטיים ואל-מתכות.
•	הרכבה של מכלולים מחלקים בסיסיים: מערכות אופטיות, מערכות הנעה, תאי זרימה ומחליפי חום.
•	עבודה מול סטודנטים וחוקרים.
•	מטלות נוספות בהתאם להוראות הממונים.","•	תעודת טכנאי הנדסאי/ תואר ראשון בתחום מדעים.
•	ניסיון עבודה של שנתיים לפחות בעיבוד שבבי, חריטה וכרסום קונבנציונליים.
•	יכולת קריאת שרטוט טכני.
•	ידע בתכנות והפעלת כרסומת CNC -יתרון.
•	ידיעת השפה העברית על בוריה ואנגלית טכנית ברמה טובה.
•	יכולת עבודה עצמאית ובצוות, תודעת שירות גבוהה.
היקף:	משרה מלאה"
עובד/ת מעבדה-הפקולטה לרפואה והפק' לרפואת שיניים,האוניברסיטה העברית בירושלים,ירושלים,2026-05-23,2026-06-02,https://huji.hunterhrms.com/job-details/?jobcode=JB-4980,JB-4980,קמפוס עין כרם,,onsite,"התפקיד כולל חצי משרה ביחידה לתשתיות מחקר של הפקולטה לרפואה וחצי משרה בניהול מעבדה בפקולטה לרפואת שיניים:
•	הפעלה שוטפת ותחזוקה של מערכת microCT להדמיה תלת־ממדית ברזולוציה גבוהה של דגימות ביולוגיות ואחרות, כולל ביצוע סריקות בהתאם לפרוטוקולים ועמידה בתקני בטיחות.
•	עיבוד וניתוח נתונים באמצעות תוכנות ייעודיות והפקת תוצאות למחקרים.
•	תיאום וניהול משתמשים במערכת, לרבות חוקרים וסטודנטים, ומתן תמיכה מקצועית וטכנית למחקרים המתקיימים ביחידה.
•	שמירה על תקינות המכשור, ביצוע בדיקות תקופתיות ותיאום טיפולים ותחזוקה מול ספקים.
•	סיוע בביצוע מחקרים בתחום התפתחות ורגנרציה של שיניים ועצמות.
•	הדרכה וליווי של סטודנטים בהפעלת ציוד ומכשור מעבדתי.
•	עבודה עם חיות מעבדה, כולל ניהול מושבת עכברים.
•	סיוע בניהול האדמיניסטרטיבי של המעבדה, לרבות ניהול מלאי, הזמנת חומרים ועבודה שוטפת מול ספקים.
•	אחריות על יישום ואכיפה של נהלי עבודה, בטיחות ביולוגית ונהלי קרינה.
•	ביצוע מטלות נוספות בהתאם להנחיות הממונים.","•	תואר שני בתחומים רלוונטיים (מדעי החיים, ביולוגיה, הנדסה ביו-רפואית).  תואר שלישי -יתרון.
•	ניסיון בעבודת מעבדה.
•	ניסיון בעבודה עם מערכות הדמיה- יתרון .
•	ידע בסיסי בתוכנות עיבוד תמונה תלת־ממדית כגון  Avizo, Dragonfly, Imaris – יתרון.
•	שליטה מלאה ביישומי Office ואינטרנט .
•	ידיעת השפה העברית על בוריה ואנגלית ברמה טובה.
•	יכולת גבוהה של ארגון וסדר, יחסי אנוש מעולים, יכולת הדרכה, יכולת עבודה בצוות.
היקף:	משרה מלאה"
עוזר/ת לראשת המדור להכשרה מקצועית ומעורבות חברתית- בית הספר לעבודה סוציאלית ולרווחה חברתית,האוניברסיטה העברית בירושלים,ירושלים,2026-05-23,,https://huji.hunterhrms.com/job-details/?jobcode=JB-5030,JB-5030,קמפוס הר הצופים,,onsite,"•	ריכוז התוכנית למעורבות החברתית ובכלל זה: תפעול מקצועי של התוכנית, גיוס מדריכים, הדרכה וליווי שוטף של המדריכים והמדריכות, ניהול קשר מול ארגונים חיצוניים וביצוע שיבוצי סטודנטים.
•	השתתפות בהובלה של תהליכים ארגוניים במדור.
•	ניהול יומן פגישות דינמי.
•	ריכוז והפקה של אירועי המדור וימי שיא.
•	ריכוז נתונים במערכות הממוחשבות, מעקב ובקרה אחר תהליכי הערכה ומשוב וניטור איכות ההדרכה.
•	עבודה שוטפת ותיאום מול רכזות המרכזים, מדריכים וגורמי פנים וחוץ באוניברסיטה.
•	מטלות נוספות בהתאם להוראות הממונים.","•	תואר אקדמי . תואר בעבודה סוציאלית- יתרון.
•	ניסיון קודם בעבודה אדמיניסטרטיבית.
•	ניסיון בהדרכה וליווי צוותים -יתרון.
•	ידיעת השפה העברית על בוריה ואנגלית ברמה טובה.
•	שליטה מלאה ביישומי Office , אינטרנט ויכולת למידה של מערכות חדשות.
•	יחסי אנוש מעולים, תודעת שירות גבוהה ויכולת עבודה בצוות.
•	יוזמה, דייקנות, אחריות אישית ויכולת הובלת תהליכים עצמאית.
היקף:	חצי משרה."
ממונה/ת שוויון הזדמנויות קמפוסי/ת-דיקנט הסטודנטים- היחידה לשוויון הזדמנויות,האוניברסיטה העברית בירושלים,ירושלים,2026-05-23,2026-05-31,https://huji.hunterhrms.com/job-details/?jobcode=JB-5045,JB-5045,קמפוס הר הצופים,,onsite,"•	אחריות וריכוז פעילות שוויון הזדמנויות ומניעת נשירה לסטודנטים מהחברה הכללית ומאוכלוסיות ייחודיות כגון: עולים חדשים, יוצאי אתיופיה, בוגרי החינוך החרדי, חברה ערבית ודור ראשון להשכלה.
•	גיוס, הדרכה, הכשרה, וניהול צוות היועצים בקמפוס.
•	מתן מענה אישי וייעוץ לסטודנטים.
•	אחריות על מערך החונכויות האקדמי בקמפוס.
•	אחריות על הפעלת ופיתוח פרויקטים להעצמת וקידום הסטודנטים.
•	שותפות בצוות המוביל ביחידה לשוויון הזדמנויות ודיקנט הסטודנטים.
•	תיווך ופיתוח הקשר עם המחלקות השונות באוניברסיטה.
•	איסוף נתונים וכתיבת דו""חות פנימיים וכן דו""חות לות""ת ולתורמים.
•	משימות נוספות בהתאם להוראות הממונים.","•	תואר אקדמי וניסיון של שנתיים לפחות בייעוץ וליווי תהליכי של צעירים.
לחליפין תואר אקדמי בתחומי היעוץ או החינוך.
•	ניסיון בניהול צוות או בהדרכת צוות ייעוצי/חינוכי.
•	ניסיון בעבודה עם סטודנטים- יתרון.
•	שליטה מלאה ביישומי Office ואינטרנט.
•	ידיעת השפה העברית על בוריה ואנגלית ברמה טובה.
•	כושר ארגון, יכולת הנעת תהליכים, יכולת עבודה בצוות ויחסי אנוש מעולים.
•	נכונות לעבודה בשעות הערב ובשעות נוספות, בהתאם לצורך.
היקף:	משרה מלאה"
מנהלן/ית הוראה ותלמידים- מכון רקח- טבע,האוניברסיטה העברית בירושלים,ירושלים,2026-05-23,2026-05-31,https://huji.hunterhrms.com/job-details/?jobcode=JB-5049,JB-5049,"קמפוס  ע""ש אדמונד י.ספרא",,onsite,"•	מתן מידע לסטודנטים בנושאים של נהלי לימודים, תוכניות לימוד והפניית סטודנטים לגורמים מוסמכים.
•	קבלת קהל וטיפול שוטף בתלמידי החוג לפיסיקה ובכלל זה: רישום ללימודים וקורסים, הנפקת אישורים ותיווך בין הסטודנטים ליחידות אחרות באוניברסיטה.
•	ריכוז הבקשות לתואר מוסמך ודוקטורט ותיאום ועדת קבלה.
•	תיאום וריכוז נושא הבחינות בחוג וכן סיוע בבניה ותכנון של לוח הבחינות.
•	אחריות על תהליכי סגירת תואר בוגר ותואר מוסמך עבור תלמידי החוג.
•	ריכוז, מעקב והפצה של קולות קוראים ומלגות לסטודנטים בחוג.
•	מתן סיוע לסגל האקדמי בנושא הוראה ותלמידים.
•	עזרה בהכנת טקסים וימים פתוחים.
•	מטלות נוספות בהתאם להוראות הממונים.","•	תואר אקדמי.
•	ניסיון בעבודה בנושאי הוראה ותלמידים - יתרון.
•	היכרות עם מערכות ממוחשבות בתחום מינהל תלמידים- יתרון.
•	שליטה מלאה ביישומי Office ואינטרנט ויכולת למידה של מערכות ממוחשבות.
•	ידיעת השפה העברית על בוריה ואנגלית ברמה טובה.
•	תודעת שירות גבוהה, יחסי אנוש מצוינים, עמידה בלחץ, כושר ארגון וסדר.
היקף:	משרה מלאה"
